,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Plagl2,-0.69331986,,,0.5443352908123404,0.9997855060172393,,-0.69331986
Rasal1,-0.7339664,,,0.5443352908123404,0.9997855060172393,,-0.7339664
Sgpp1,-0.7962442,,,0.5443352908123404,0.9997855060172393,,-0.7962442
Naa38,-0.23808211,,,0.5443352908123404,0.9997855060172393,,-0.23808211
Fig4,-0.5925386,,,0.5437855338427408,0.9997855060172393,,-0.5925386
Btaf1,-0.5843036,,,0.5437855338427408,0.9997855060172393,,-0.5843036
Tcea3,-0.73190373,,,0.5432360532336016,0.9997855060172393,,-0.73190373
Git2,-0.32008347,,,0.5432360532336016,0.9997855060172393,,-0.32008347
Lrif1,-0.30461153,,,0.5426868492227397,0.9997855060172393,,-0.30461153
Bcl2l2,-0.7065617,,,0.5426868492227397,0.9997855060172393,,-0.7065617
Yes1,-0.35138163,,,0.5421379220474729,0.9997855060172393,,-0.35138163
Mrps31,-0.21235739,,,0.5421379220474729,0.9997855060172393,,-0.21235739
Nme6,-0.6777778,,,0.5421379220474729,0.9997855060172393,,-0.6777778
Snx2,-0.16596282,,,0.5415892719446199,0.9997855060172393,,-0.16596282
Dpy19l4,-0.6207602,,,0.5415892719446199,0.9997855060172393,,-0.6207602
Cnih1,-0.17671987,,,0.5410408991504996,0.9997855060172393,,-0.17671987
Lsm2,-0.16135077,,,0.5410408991504996,0.9997855060172393,,-0.16135077
Metap1d,-0.34222162,,,0.5404928039009311,0.9997855060172393,,-0.34222162
Usp12,-0.43292895,,,0.5399449864312336,0.9997855060172393,,-0.43292895
Rab37,-0.35067108,,,0.5399449864312336,0.9997855060172393,,-0.35067108
Rnf113a1,-1.0011593,,,0.5399449864312336,0.9997855060172393,,-1.0011593
Lrch1,-0.34446457,,,0.5399449864312336,0.9997855060172393,,-0.34446457
Napepld,-0.86224324,,,0.5399449864312336,0.9997855060172393,,-0.86224324
Commd7,-0.18921648,,,0.5399449864312336,0.9997855060172393,,-0.18921648
Peli2,-1.01934,,,0.5393974469762255,0.9997855060172393,,-1.01934
Hipk2,-0.2523488,,,0.5388501857702257,0.9997855060172393,,-0.2523488
Hdac11,-0.3716164,,,0.5388501857702257,0.9997855060172393,,-0.3716164
Cnot10,-0.4410798,,,0.5388501857702257,0.9997855060172393,,-0.4410798
Srxn1,-0.5823228,,,0.5388501857702257,0.9997855060172393,,-0.5823228
Rusc1,-0.45205027,,,0.5383032030470516,0.9997855060172393,,-0.45205027
Trub1,-0.18391213,,,0.5383032030470516,0.9997855060172393,,-0.18391213
Zfp687,-0.46971053,,,0.5377564990400197,0.9997855060172393,,-0.46971053
Mon1a,-0.12988381,,,0.5377564990400197,0.9997855060172393,,-0.12988381
Scyl2,-0.52540547,,,0.5377564990400197,0.9997855060172393,,-0.52540547
Cdkl2,-0.66570735,,,0.5372100739819456,0.9997855060172393,,-0.66570735
Xpo7,-0.38106415,,,0.5366639281051435,0.9997855060172393,,-0.38106415
Nbr1,-0.2521189,,,0.5366639281051435,0.9997855060172393,,-0.2521189
Fkbp11,-0.5242799,,,0.5366639281051435,0.9997855060172393,,-0.5242799
Vkorc1l1,-0.6503827,,,0.5366639281051435,0.9997855060172393,,-0.6503827
Prr12,-0.6545735,,,0.5361180616414258,0.9997855060172393,,-0.6545735
Trim39,-0.7690495,,,0.5361180616414258,0.9997855060172393,,-0.7690495
Pik3r4,-0.49154234,,,0.5355724748221031,0.9997855060172393,,-0.49154234
Zbtb43,-0.9660375,,,0.5355724748221031,0.9997855060172393,,-0.9660375
Ndufaf7,-0.39236912,,,0.5355724748221031,0.9997855060172393,,-0.39236912
Tstd2,-0.59567475,,,0.5355724748221031,0.9997855060172393,,-0.59567475
Slc9a6,-0.6470265,,,0.5355724748221031,0.9997855060172393,,-0.6470265
Mphosph8,-0.18504429,,,0.5355724748221031,0.9997855060172393,,-0.18504429
Ssb,-0.13387237,,,0.535027167877984,0.9997855060172393,,-0.13387237
Sorcs2,-0.59034353,,,0.535027167877984,0.9997855060172393,,-0.59034353
Setbp1,-0.879407,,,0.5344821410393746,0.9997855060172393,,-0.879407
Polg2,-0.45303196,,,0.5344821410393746,0.9997855060172393,,-0.45303196
Rbm47,-0.17579165,,,0.533937394536079,0.9997855060172393,,-0.17579165
Tspyl2,-0.9042722,,,0.5333929285973981,0.9997855060172393,,-0.9042722
Strn4,-0.35392424,,,0.5333929285973981,0.9997855060172393,,-0.35392424
Rfwd3,-0.91275805,,,0.5333929285973981,0.9997855060172393,,-0.91275805
Flcn,-0.9315815,,,0.5333929285973981,0.9997855060172393,,-0.9315815
Tead1,-0.41438085,,,0.5333929285973981,0.9997855060172393,,-0.41438085
Dhx40,-0.32713795,,,0.5328487434521301,0.9997855060172393,,-0.32713795
Klhl42,-1.0968721,,,0.5328487434521301,0.9997855060172393,,-1.0968721
Cebpz,-0.22387108,,,0.5323048393285699,0.9997855060172393,,-0.22387108
Fam179b,-0.35299248,,,0.5317612164545094,0.9997855060172393,,-0.35299248
2310011J03Rik,-0.26404026,,,0.5317612164545094,0.9997855060172393,,-0.26404026
Agfg2,-0.5695446,,,0.5317612164545094,0.9997855060172393,,-0.5695446
