,logFC,P.Value,adj.P.Val
Fer1l4,22.404018,0.15773142696034892,0.8996128020373015
Thoc5,0.27145377,0.28516619989588293,0.8996128020373015
Gm15834,22.060698,0.1577383705632364,0.8996128020373015
Zscan12,0.7643837,0.2854790805919262,0.8996128020373015
Stx1b,22.21725,0.15775447464750045,0.8996128020373015
Nae1,0.2592755,0.2856690446052089,0.8996128020373015
Ppil6,22.277565,0.1577772671410092,0.8996128020373015
Zfp319,0.82220286,0.28630263435806175,0.8996128020373015
Gm17518,22.015461,0.1577834435802729,0.8996128020373015
Stard7,0.18619503,0.2862824976701039,0.8996128020373015
Gp9,22.125795,0.1577916083416969,0.8996128020373015
Med12,0.4048199,0.28643795996571353,0.8996128020373015
Klhl41,22.241217,0.15779167416407527,0.8996128020373015
Tubb2a,0.7936024,0.28756855275850807,0.8996128020373015
Peak1os,21.824392,0.15780185557281187,0.8996128020373015
Peak1,0.3488032,0.2873870480496609,0.8996128020373015
Dlgap1,21.448065,0.15782574378891148,0.8996128020373015
Tnip3,2.2501729,0.28798582972030023,0.8996128020373015
Gm5426,22.06735,0.15783235807584672,0.8996128020373015
Aimp1,0.12741382,0.2874321410154759,0.8996128020373015
Mtcl1,21.989096,0.15785233165757143,0.8996128020373015
Pwp2,0.5266469,0.28784207515620647,0.8996128020373015
Gm16365,22.135113,0.15785327765590443,0.8996128020373015
Peli1,0.19326697,0.2876979430099257,0.8996128020373015
C87977,21.971663,0.1578948045475648,0.8996128020373015
Wdr77,0.25036383,0.2880530076432114,0.8996128020373015
Pvt1,22.263676,0.15789529892158075,0.8996128020373015
1600002H07Rik,0.65887517,0.2880895868614451,0.8996128020373015
Gm29394,22.213577,0.15789605871976112,0.8996128020373015
Cse1l,0.27232808,0.28812464752758077,0.8996128020373015
P4htm,22.263437,0.15789767733886098,0.8996128020373015
Gabpa,0.3361133,0.28829968888695523,0.8996128020373015
Hist1h2al,21.815655,0.15790195934310108,0.8996128020373015
Lcorl,0.2710512,0.2884547889874199,0.8996128020373015
Khdc3,21.76314,0.15791808964379014,0.8996128020373015
Chek2,0.4323666,0.28866568835281464,0.8996128020373015
Gm5464,22.134743,0.15791834852510545,0.8996128020373015
Llgl1,0.5002001,0.28914694976036687,0.8996128020373015
Strip2,21.968708,0.1579253074300488,0.8996128020373015
Coq2,0.1718394,0.28905247179137505,0.8996128020373015
Sstr1,22.908882,0.1579480528061013,0.8996128020373015
Psmd6,0.14826575,0.2895961754884815,0.8996128020373015
Capn13,0.4465085,0.1578412398265929,0.8996128020373015
Fignl1,0.5918979,0.2897306022477071,0.8996128020373015
Cspg5,22.610302,0.1580012210691063,0.8996128020373015
Lims1,0.2515276,0.2897246410298933,0.8996128020373015
Gm14322,22.221485,0.1580592306051225,0.8996128020373015
Ctps2,0.3558465,0.2899668337950496,0.8996128020373015
Paqr8,1.6576557,0.15771970789733686,0.8996128020373015
Zfat,1.5711676,0.29084512362043796,0.8996128020373015
Fsip1,21.971067,0.1580656491303343,0.8996128020373015
Ubxn7,0.45249036,0.2905720845640605,0.8996128020373015
Gm43738,21.987679,0.15806733980131718,0.8996128020373015
Sec61a1,0.14513238,0.29051888882276417,0.8996128020373015
Gm20109,22.238771,0.15807522615306335,0.8996128020373015
Heg1,0.64032555,0.290658225645437,0.8996128020373015
Lor,22.04843,0.1581073309766947,0.8996128020373015
Psma2,0.08738896,0.29066175060515564,0.8996128020373015
Krt27,21.787031,0.15811490967519415,0.8996128020373015
Csnk1g1,0.29334658,0.29102632248187826,0.8996128020373015
D130017N08Rik,22.187395,0.1581161511048516,0.8996128020373015
Xbp1,0.13694677,0.2909782710191724,0.8996128020373015
Gm10647,21.826523,0.1581691876956521,0.8996128020373015
Cenpc1,0.42742854,0.29110862528158843,0.8996128020373015
Dmrta2,21.891787,0.15818045532428776,0.8996128020373015
Glrx3,0.12352545,0.2912981546856794,0.8996128020373015
Amhr2,21.618,0.15818947005915712,0.8996128020373015
Mcm8,0.67660916,0.29149237629239927,0.8996128020373015
Efna5,21.618,0.15818947005915712,0.8996128020373015
Ckap2l,0.5631268,0.2917876498196611,0.8996128020373015
Tfdp1,22.21125,0.15819985497723077,0.8996128020373015
Ablim2,1.0885122,0.29208754208660986,0.8996128020373015
Timm8a2,21.870243,0.15820687807470407,0.8996128020373015
Gm16279,1.5572593,0.2924594638243576,0.8996128020373015
Ifit2,22.10578,0.15823386724228128,0.8996128020373015
Cpt1a,0.16229184,0.29236249492728933,0.8996128020373015
Nlgn2,22.024866,0.1582405814043966,0.8996128020373015
Ilkap,0.19586584,0.293009735914785,0.8996128020373015
Celf4,22.504288,0.1582551648486681,0.8996128020373015
Hectd1,0.18573642,0.2930862348811831,0.8996128020373015
Gm26549,22.279835,0.1582713062078214,0.8996128020373015
Prmt10,0.41927534,0.29330309761753875,0.8996128020373015
Zfp941,22.004267,0.1582928604213218,0.8996128020373015
Ptpn4,0.537023,0.29337629630459433,0.8996128020373015
1110017D15Rik,22.058838,0.158444691854567,0.8996128020373015
Zfp335os,1.0011741,0.29365277945668383,0.8996128020373015
Cog6,0.3948607,0.1583431013326297,0.8996128020373015
Fancl,0.41240296,0.29374553600019815,0.8996128020373015
Spns2,21.638985,0.15851576141359391,0.8996128020373015
Dvl2,0.7371499,0.2939169679396078,0.8996128020373015
Gdf3,22.071108,0.15853036283549055,0.8996128020373015
Btg3,0.92640877,0.29424134880223335,0.8996128020373015
Epm2a,22.574492,0.15858180855793066,0.8996128020373015
Usp35,2.1887653,0.29486608392184144,0.8996128020373015
Prdx6b,22.152346,0.15862785042387909,0.8996128020373015
Nabp2,0.14844114,0.29433268686039904,0.8996128020373015
Cog1,0.3981421,0.1585396747759371,0.8996128020373015
Pkmyt1,0.4300995,0.2945899423120786,0.8996128020373015
Gm43714,22.165527,0.15866768386716232,0.8996128020373015
Cep104,0.40265787,0.2947450641119069,0.8996128020373015
Npl,21.59284,0.15867503101940555,0.8996128020373015
Baiap2,0.79901624,0.29490941221798467,0.8996128020373015
Gm43936,21.65779,0.15870460527885663,0.8996128020373015
Dus2,0.2636768,0.29474954549553944,0.8996128020373015
Tpsg1,1.0546395,0.15840841459285004,0.8996128020373015
Acvr2a,0.4289606,0.2949609594653115,0.8996128020373015
Maml2,21.915613,0.1587283815846578,0.8996128020373015
Cd200,1.5984203,0.29548518356849496,0.8996128020373015
Rdh1,22.153345,0.1587495125517278,0.8996128020373015
Samd5,2.482117,0.2956437302777649,0.8996128020373015
Gm42878,22.110588,0.15879800085108495,0.8996128020373015
Arhgap30,2.2379901,0.29569687310428056,0.8996128020373015
8430432A02Rik,22.122566,0.1588460485194413,0.8996128020373015
Mob2,0.17650588,0.29538307326413504,0.8996128020373015
Dtnb,0.8997615,0.15853700109389512,0.8996128020373015
Nelfe,0.22720669,0.2954734025181705,0.8996128020373015
Gm2237,22.293934,0.15885936711024884,0.8996128020373015
Sf3a3,0.23139063,0.29548713871096494,0.8996128020373015
Popdc3,22.292456,0.1588875683309454,0.8996128020373015
Rnf150,2.1616611,0.2959834792249037,0.8996128020373015
Plcd3,22.292608,0.15889067487467592,0.8996128020373015
Papolg,0.5860225,0.2957797760675562,0.8996128020373015
Lama4,21.955359,0.15895295353720748,0.8996128020373015
Sec13,0.13064966,0.29612650454807904,0.8996128020373015
0610040J01Rik,0.29609263,0.15886325278974178,0.8996128020373015
Cfl2,0.2640639,0.29616102486963053,0.8996128020373015
Cd274,21.910585,0.15907539294168097,0.8996128020373015
Trpm6,0.61524695,0.2965846921367143,0.8996128020373015
Ndufv2,0.12268608,0.15910353635597024,0.8996128020373015
Polr2i,0.16188906,0.29698082575209267,0.8996128020373015
Gm9530,21.569801,0.15912528147807325,0.8996128020373015
E2f4,0.20259304,0.297347867108722,0.8996128020373015
Thbs4,21.620483,0.15912854939925558,0.8996128020373015
Ywhaz,0.12063496,0.2972972106388423,0.8996128020373015
Nek5,22.55193,0.15913207768876794,0.8996128020373015
Bcor,0.46313488,0.2976367452056798,0.8996128020373015
Gm9833,21.968319,0.15923625195164937,0.8996128020373015
Thoc1,0.3022571,0.297533567180918,0.8996128020373015
Phf3,0.29674396,0.15916395124192867,0.8996128020373015
Adh5,0.1490014,0.2975441170479842,0.8996128020373015
Glcci1,1.4251349,0.1589498818109575,0.8996128020373015
Fzr1,0.30582348,0.2977340905329435,0.8996128020373015
Eml3,0.601588,0.15911090287439497,0.8996128020373015
Trnau1ap,0.18460071,0.29774482779991157,0.8996128020373015
4930404N11Rik,21.993162,0.15935429412742785,0.8996128020373015
Ppm1d,0.43200696,0.29800974309084965,0.8996128020373015
Prob1,22.11614,0.1594037824430557,0.8996128020373015
Ppp3ca,0.1996515,0.2979681788426572,0.8996128020373015
1700028K03Rik,21.432178,0.15942459443883386,0.8996128020373015
Gm9755,0.5510894,0.2983630978152397,0.8996128020373015
Ankrd63,22.451754,0.15943618287776057,0.8996128020373015
Defb40,1.2899135,0.2985022666981207,0.8996128020373015
Gm17399,21.78752,0.15946245076816873,0.8996128020373015
Lgals4,0.06624813,0.29824873772690264,0.8996128020373015
Gm17275,22.06576,0.1594773934301332,0.8996128020373015
Fam234b,0.24750526,0.29831993113139466,0.8996128020373015
Aldh4a1,22.454554,0.15950415324145442,0.8996128020373015
Nip7,0.20435502,0.2986565549157994,0.8996128020373015
1810012K16Rik,21.832073,0.159550914204852,0.8996128020373015
Gen1,1.5580858,0.2993122774869927,0.8996128020373015
Igf2,21.833551,0.15961274247649937,0.8996128020373015
Spr,0.11283814,0.29900744824833364,0.8996128020373015
Srprb,0.30550018,0.15952912399609487,0.8996128020373015
Maff,0.8543198,0.2994668947955504,0.8996128020373015
Cct6b,21.796898,0.15964458411854263,0.8996128020373015
Hirip3,0.43113753,0.299537790866864,0.8996128020373015
5730596B20Rik,21.795984,0.15967283633930168,0.8996128020373015
Enkur,2.1337705,0.30019263414297315,0.8996128020373015
Tchh,22.175377,0.159684876290875,0.8996128020373015
Prdm10,0.8351304,0.2999812305918849,0.8996128020373015
Irs1,22.334234,0.15982647374333173,0.8996128020373015
Gdi2,0.088938385,0.2998060993111366,0.8996128020373015
Dancr,22.07323,0.15984092778458603,0.8996128020373015
Tfg,0.13410959,0.30000900016292426,0.8996128020373015
Mxd1,0.66617924,0.15963365227931162,0.8996128020373015
Lrrc40,0.39663088,0.3002147088076384,0.8996128020373015
1700022N22Rik,21.717823,0.15989927596798517,0.8996128020373015
Ppp6c,0.2151797,0.3003563201382987,0.8996128020373015
Naaladl2,22.155203,0.1599556429837358,0.8996128020373015
Fbxo33,0.4009085,0.30084342713136064,0.8996128020373015
Ovca2,0.8347464,0.15972737546110855,0.8996128020373015
Blm,0.7303818,0.3009662447635858,0.8996128020373015
Cyb561a3,22.133572,0.16013831996408573,0.8996128020373015
Gmds,0.10708164,0.30087438642283826,0.8996128020373015
Mamdc4,21.868685,0.1601657722544132,0.8996128020373015
Mmrn2,1.525545,0.3012738599208975,0.8996128020373015
Myl4,22.224495,0.16029428094539516,0.8996128020373015
Ecscr,2.552682,0.30175836437885106,0.8996128020373015
Snx22,21.66387,0.16038107774021879,0.8996128020373015
Krit1,0.19511248,0.3014161663108339,0.8996128020373015
C1rl,2.150338,0.16026156776347272,0.8996128020373015
Hap1,1.2918602,0.30201432340042883,0.8996128020373015
Stpg1,22.25301,0.16055410873180562,0.8996128020373015
Hyal1,0.558428,0.30191398454790225,0.8996128020373015
P2rx7,22.292894,0.1606407992676993,0.8996128020373015
Lmnb2,0.2993827,0.3019132887456536,0.8996128020373015
Th,22.502136,0.1607117785569947,0.8996128020373015
Ssbp1,0.13915256,0.30229788623899884,0.8996128020373015
Mgat5,0.33486104,0.1606998265669807,0.8996128020373015
Lmbr1l,0.34715515,0.3023743492002082,0.8996128020373015
Qtrtd1,0.790374,0.16052539189644002,0.8996128020373015
Kpnb1,0.18446882,0.30231531911015724,0.8996128020373015
Grin1os,22.026537,0.16080554181391032,0.8996128020373015
Gnpnat1,0.17405067,0.3025478502761312,0.8996128020373015
Mapre3,22.186625,0.1608710294783553,0.8996128020373015
Hist1h2ac,2.1790378,0.30322981220233014,0.8996128020373015
Tc2n,0.6696254,0.16067258434741022,0.8996128020373015
Lonp1,0.18312666,0.302719692162794,0.8996128020373015
Gpm6a,22.4113,0.1610278783371962,0.8996128020373015
Nos2,1.227117,0.303170829308497,0.8996128020373015
Zfp14,22.376947,0.16103212535772848,0.8996128020373015
Zfp507,0.38344282,0.3027620604540778,0.8996128020373015
Slc38a9,0.7269211,0.16081551178990308,0.8996128020373015
Ppia,0.047961514,0.30378485692791896,0.8996128020373015
1700086P04Rik,21.848083,0.1611843415125906,0.8996128020373015
Rpl10,0.030706763,0.30398369911546264,0.8996128020373015
Gpx3,22.22182,0.1612052106508103,0.8996128020373015
Cby1,0.26266825,0.30410673326452986,0.8996128020373015
Podxl,22.316595,0.1612088730067553,0.8996128020373015
3300002I08Rik,2.1345687,0.30484137338500467,0.8996128020373015
1700008O03Rik,22.121183,0.16125989023207535,0.8996128020373015
Ing3,0.40660012,0.30453041926530144,0.8996128020373015
Olfm4,0.91266435,0.16103174243771376,0.8996128020373015
Xpo6,0.32673612,0.3048615050889736,0.8996128020373015
Azin2,22.273985,0.16141564213013948,0.8996128020373015
Pla2g12a,0.29373276,0.3048894298311467,0.8996128020373015
Tssk1,21.752373,0.16142672163386587,0.8996128020373015
Naa15,0.18195899,0.30484998990846146,0.8996128020373015
Zfp710,0.56394166,0.16128455110138692,0.8996128020373015
Hnrnpab,0.109128766,0.30494914450714433,0.8996128020373015
Ak1,21.96576,0.16153884433643345,0.8996128020373015
Akirin1,0.21562572,0.305337722312813,0.8996128020373015
Efemp1,21.357168,0.16157985144780654,0.8996128020373015
Traf6,0.45303398,0.3054333353292339,0.8996128020373015
Zc2hc1a,1.0501484,0.16127984827851802,0.8996128020373015
Gcn1l1,0.24299636,0.30545002160088797,0.8996128020373015
Mtmr6,0.4601147,0.16150189243292343,0.8996128020373015
Hnf4aos,2.1279957,0.30602029818639753,0.8996128020373015
Lct,21.352747,0.16178023347856355,0.8996128020373015
Fam83d,0.80113757,0.30616357652614856,0.8996128020373015
Fosl1,21.767881,0.1619580025117782,0.8996128020373015
Hspd1,0.09665957,0.3063138452814131,0.8996128020373015
0610033M10Rik,22.658594,0.16198966132034778,0.8996128020373015
Galnt12,0.31714076,0.3067900453001072,0.8996128020373015
Tex38,22.115284,0.1620375750775688,0.8996128020373015
Grk6,0.24259365,0.3071995776006383,0.8996128020373015
Hist1h2bp,1.9331839,0.16170888542790546,0.8996128020373015
Wrap53,0.38101915,0.3073101237410903,0.8996128020373015
Dgki,21.980734,0.16205716082707985,0.8996128020373015
Gm11772,1.1818434,0.30763985495015744,0.8996128020373015
Tnfaip3,0.77849174,0.16181907186077613,0.8996128020373015
Dopey2,0.36288056,0.308161240668335,0.8996128020373015
Gm15965,21.76645,0.16209349375614757,0.8996128020373015
Scfd2,0.5039066,0.30867401493748,0.8996128020373015
Ulbp1,21.9865,0.16213926132857803,0.8996128020373015
Zfp24,0.2901944,0.3089445359598566,0.8996128020373015
Plxdc1,21.930662,0.1621501094730347,0.8996128020373015
Tlk1,0.22600734,0.3090672992746376,0.8996128020373015
Pyurf,0.21473524,0.16209189792961262,0.8996128020373015
Yif1b,0.22586931,0.3094447001004314,0.8996128020373015
Scx,22.048597,0.16217896763981135,0.8996128020373015
Dcaf17,0.24072373,0.30972092484675184,0.8996128020373015
Gm26753,21.731974,0.162208441995361,0.8996128020373015
Smarce1,0.16579206,0.30998858863325024,0.8996128020373015
Tet2,0.5342548,0.16200909859443166,0.8996128020373015
Cd99l2,0.4773632,0.3101674086170325,0.8996128020373015
Lipt2,0.45795822,0.16213251896755151,0.8996128020373015
Rhob,0.5141678,0.3102606628326835,0.8996128020373015
Gm13056,21.924118,0.16232873444216506,0.8996128020373015
Upk3a,2.0931292,0.31079293224716825,0.8996128020373015
4930444M15Rik,21.973843,0.16239200179814695,0.8996128020373015
Ccdc117,0.41280818,0.31046510666654176,0.8996128020373015
Gm13572,21.974531,0.16241717071272038,0.8996128020373015
Lnx1,0.32530916,0.31085794958290675,0.8996128020373015
Gm26669,22.38037,0.1624313985054231,0.8996128020373015
Gm4262,1.5025368,0.31135182659120364,0.8996128020373015
Dffb,0.41924727,0.16258228112782505,0.8996128020373015
Sel1l,0.21475291,0.31086646337718293,0.8996128020373015
Arhgap8,0.5533213,0.1625179687187753,0.8996128020373015
Atad5,0.5147337,0.31091100467500127,0.8996128020373015
Slc22a17,22.740786,0.16273681125393566,0.8996128020373015
C030034I22Rik,0.48515078,0.3111205834076858,0.8996128020373015
Sf3a1,0.2943731,0.1626551226456453,0.8996128020373015
Mycn,0.6619546,0.31136844971468153,0.8996128020373015
Creld2,0.2976575,0.16268495113762205,0.8996128020373015
Ddx39,0.13822035,0.3113058106125408,0.8996128020373015
Gm29994,21.949408,0.16284113254918867,0.8996128020373015
Ugcg,0.24553645,0.3113578956878803,0.8996128020373015
Slc9b2,21.940174,0.16292722671789947,0.8996128020373015
Prdx4,0.15810126,0.31142290460853733,0.8996128020373015
Gnai1,21.940174,0.16292722671789947,0.8996128020373015
Arhgef7,0.37298694,0.31158119212116764,0.8996128020373015
Rasgrp1,21.940174,0.16292722671789947,0.8996128020373015
Dcbld1,0.26405278,0.31209788469090216,0.8996128020373015
Xk,0.7401757,0.16269948121636968,0.8996128020373015
Gm20707,0.812642,0.3135941198027155,0.8996128020373015
Ogfod2,0.33709905,0.16291061289728084,0.8996128020373015
C1qtnf4,0.61068916,0.31363146111238566,0.8996128020373015
Apbb1,21.983824,0.16307827995253502,0.8996128020373015
Zdhhc2,0.3782365,0.31387796786689803,0.8996128020373015
Adamts10,21.994282,0.1632484347650219,0.8996128020373015
Hsdl1,0.44445774,0.3139504307995334,0.8996128020373015
Il20rb,21.77965,0.16325372951917402,0.8996128020373015
Pigf,0.17302354,0.31387086577089796,0.8996128020373015
Ubl5,0.10596554,0.16318052733016536,0.8996128020373015
Ctso,0.38307622,0.31408989719578395,0.8996128020373015
Gfi1b,21.755598,0.16334856586189245,0.8996128020373015
Atad3aos,1.4634086,0.31438765834153104,0.8996128020373015
Slc9a2,0.40730485,0.16329560203430854,0.8996128020373015
Ildr1,0.5340933,0.314213152373297,0.8996128020373015
Dip2c,1.022354,0.1631621229378944,0.8996128020373015
Eci3,0.4500326,0.31429298442034315,0.8996128020373015
A730071L15Rik,22.202074,0.1635444005297326,0.8996128020373015
Mterf1b,1.3742548,0.31527684744133766,0.8996128020373015
Surf4,0.18270446,0.16357034748469992,0.8996128020373015
Gm14966,1.1510873,0.31522049150187736,0.8996128020373015
Gfod1,22.352,0.16366771730761412,0.8996128020373015
Zfp13,0.9526985,0.3154100178073863,0.8996128020373015
Gng2,21.921398,0.16379197123553602,0.8996128020373015
Dao,0.5950688,0.31542262838408947,0.8996128020373015
Josd1,0.48878595,0.16376898048673638,0.8996128020373015
Edn3,0.5495242,0.31572869349973887,0.8996128020373015
Car7,22.226528,0.16407367653175592,0.8996128020373015
Ccne1,0.7841758,0.3159293586366648,0.8996128020373015
Gm13075,21.68726,0.164108944783087,0.8996128020373015
Ptpn21,0.7010884,0.31610909572019963,0.8996128020373015
Tnc,22.721207,0.16441151649857078,0.8996128020373015
Ets1,2.0096276,0.3169297500539209,0.8996128020373015
Mgrn1,0.39290637,0.16433801827982691,0.8996128020373015
Slc7a5,1.0714806,0.3170776576699512,0.8996128020373015
Gm18025,0.4574033,0.16445503363531808,0.8996128020373015
Ly6a,0.71750087,0.31758785641581816,0.8996128020373015
D830039M14Rik,21.983343,0.1646721198449051,0.8996128020373015
Arl14,0.32884133,0.31750775849312285,0.8996128020373015
Ccdc74a,22.30492,0.16473342522606102,0.8996128020373015
Fam179b,0.37092736,0.3175512348935364,0.8996128020373015
Prr5l,22.249344,0.16473849752539851,0.8996128020373015
Ruvbl1,0.19930048,0.31757597273340965,0.8996128020373015
Vtcn1,21.441885,0.16485307596238824,0.8996128020373015
Colgalt1,0.21778463,0.31794410011017726,0.8996128020373015
Gm10645,22.122002,0.16498211356290043,0.8996128020373015
Gm9949,2.0247684,0.31850638291573996,0.8996128020373015
Gm17115,22.120865,0.16505426159099187,0.8996128020373015
Gm17056,22.184862,0.3189317309327962,0.8996128020373015
