,logFC,P.Value,adj.P.Val
Tinagl1,0.12365287,0.5425150646286923,0.9157445443037777
Tpcn1,0.10264948,0.5208484504176715,0.8980445270005634
Gas2,0.22899438,0.5426630740950591,0.9157819458877475
Chn2,0.1435808,0.5211513453012095,0.8982269957342902
Wbp11,0.060332365,0.5426704792720303,0.9157819458877475
Swsap1,0.16480654,0.5211587349062097,0.8982269957342902
Alas1,0.0766579,0.5429586068898069,0.9159818396210557
Nepro,0.14337778,0.5213120620666736,0.8984031447188051
Ctns,0.25305605,0.5433062460392375,0.9164446785993013
4933434E20Rik,0.068282336,0.521446713862548,0.8985470781238043
Zc3h12b,1.0647947,0.5434362211061448,0.9165759394853904
Usp3,0.06906249,0.5216822200493042,0.8987465700998147
1700007L15Rik,0.13461958,0.5437198020686345,0.9166516936657071
Zfp609,0.1529086,0.521715914276914,0.8987465700998147
Dmpk,0.20838131,0.5438320566936317,0.9166516936657071
Atp2c1,0.085988745,0.5220006633444502,0.8990608308293662
Meis2,0.27168807,0.5438882780979232,0.9166516936657071
Pnpla8,0.095709674,0.52212020820596,0.8991785984715145
Plxna1,0.16484706,0.5439191148698495,0.9166516936657071
Pfkfb1,0.34127158,0.5223002059743213,0.8992918185146449
Nampt,0.0880085,0.5439272536337219,0.9166516936657071
Yod1,0.1286744,0.5223394748522723,0.8992918185146449
Echs1,0.04582125,0.5439505981645703,0.9166516936657071
Lcor,0.09591035,0.522471143483547,0.8993422866525979
Tssk1,0.9695439,0.5440780055801935,0.9166762785546122
Tmem38a,0.5005507,0.5225785869394728,0.8994391291172728
Reg3g,0.116655484,0.5442260066101559,0.9166762785546122
Fam63b,0.126231,0.522737351620547,0.8995366974228086
Iqce,0.2168316,0.5442251500252002,0.9166762785546122
Tubgcp5,0.15437916,0.522877922666866,0.8996018929924453
Tmub2,0.10333092,0.5447348948170812,0.9171247091535949
Tbc1d14,0.11047911,0.5229450192478344,0.899629253376622
Cd2bp2,0.07860665,0.5447531846665467,0.9171247091535949
Diaph2,0.15754803,0.5234250046052715,0.9002370531669942
Gm9888,0.5644042,0.5453569971751793,0.9176671022467963
Caskin1,0.9814084,0.5234239357223832,0.9002370531669942
Fgr,0.32591602,0.545419416695681,0.9176671022467963
Phldb1,0.13752945,0.523723688847282,0.9005280219288931
Nufip1,0.096966654,0.5454408969992481,0.9176671022467963
Fbxo8,0.09444834,0.5244117767289453,0.901173210259155
Trappc8,0.10392717,0.5471436350774863,0.9195634180582122
Snrnp48,0.073317826,0.5244834792687001,0.901173210259155
Clptm1,0.059003487,0.5473669688307633,0.9197628364183404
Gm26641,0.50002396,0.5245091671615909,0.901173210259155
Ckap5,0.098769374,0.547522063608481,0.9199354836783475
Sec62,0.042496428,0.524853063575407,0.901675910275748
Nop10,0.025895946,0.5478863491296007,0.9203995532576897
Anxa1,0.9876561,0.5253800828103512,0.9024048670927869
Impa2,0.072234236,0.548007769062494,0.9203995532576897
Ltn1,0.115463994,0.5254897530305094,0.9024152415627648
Cat,0.06430896,0.5481372563397287,0.9205290525284836
Lipc,0.72420377,0.5256360917292491,0.9024152415627648
Wipf3,0.29116932,0.5489439532510859,0.9210500181145379
Bbc3,0.2659474,0.5256850464768488,0.9024152415627648
Tpgs1,0.06889794,0.5489216173487375,0.9210500181145379
2900026A02Rik,0.09093023,0.5262250585336701,0.9032026579227378
6430573P05Rik,0.50923675,0.5491403002032154,0.9211571683343933
Nsf,0.08718996,0.526255734050584,0.9032026579227378
Tapbpl,0.08942202,0.5494268624500929,0.9215498953741988
Tlk2,0.11695712,0.5263939510278178,0.903268994812953
Ubap2,0.07273188,0.5498472704449834,0.9221436929424206
Gm16124,0.17190546,0.5265420684157645,0.9034293856932464
Rhot2,0.12068603,0.5498858338555526,0.9221436929424206
4931428F04Rik,0.26872265,0.5272519125828643,0.9040560927363105
Cdkal1,0.123239785,0.5500452693695037,0.9221976858473699
Rin3,0.18661337,0.5272892987441367,0.9040560927363105
Poglut1,0.12796398,0.5500754648069273,0.9221976858473699
Cct4,0.037315328,0.5274116449994265,0.9040560927363105
Med31,0.09089043,0.5505046260590284,0.9227411096657102
Sik3,0.13095471,0.5274671307465653,0.9040560927363105
4632404H12Rik,0.20244373,0.5506912639893042,0.9227746663902779
Gm11457,1.1110563,0.5274777010254555,0.9040560927363105
Exosc8,0.06859296,0.5512397776298967,0.9233568403669979
Engase,0.08900944,0.527621580493469,0.904081465432722
Dancr,1.0456927,0.551524609494369,0.9237458980789693
Fam220a,0.12055845,0.5276423780503043,0.904081465432722
March9,0.21839756,0.5515996434283572,0.9237835255852971
Cecr2,1.1031203,0.5281786685887104,0.9046475383147572
Mapk9,0.09305056,0.5525426415180353,0.9243349323296639
Zbtb43,0.14245619,0.5286817177504703,0.905420897186338
Oxtr,1.4468478,0.5526803711145927,0.9243349323296639
Srp19,0.04443345,0.5289712429094034,0.905740197958389
Grap,0.9333871,0.552770489037298,0.9243349323296639
Slc25a47,0.31488892,0.5292697203701096,0.9058673428854989
Enpep,0.15802675,0.5527503400320344,0.9243349323296639
Gab1,0.16971888,0.5293533608813942,0.9058673428854989
Gatad2a,0.07327172,0.552748536883567,0.9243349323296639
Dcps,0.06267321,0.5294231752845279,0.9058768164154316
Ptk7,0.22744074,0.5527659704305146,0.9243349323296639
Ubxn6,0.07993595,0.5295139136928393,0.9058768164154316
Sap30,0.08409892,0.552831458042917,0.9243489259931666
Met,0.102543056,0.5295297845138831,0.9058768164154316
Tvp23b,0.05778643,0.5529376442644827,0.9244385141908242
Cul7,0.381594,0.5298333738638701,0.9059648154113852
Dgkq,0.17561623,0.5532437319167526,0.9246127218726764
Il10rb,0.08438893,0.5302950817242564,0.9062077327585211
Rccd1,0.1993919,0.553252305838001,0.9246127218726764
A930012L18Rik,0.8942056,0.5302982089034045,0.9062077327585211
Gm12359,0.43810564,0.5533428903753197,0.9246761708411461
Fam208b,0.14179103,0.5303981350221338,0.9062077327585211
Tardbp,0.041320246,0.5534383316088549,0.9247477228641634
Dynlt1b,0.49838075,0.5304058283071429,0.9062077327585211
Rpn1,0.03306268,0.5534927789855286,0.9247507705944756
Zfp709,0.3065336,0.530544500462357,0.9062799476457764
Fyn,0.3847365,0.5536951189651167,0.9248475534298457
3110082I17Rik,0.13116935,0.5305757754156801,0.9062799476457764
Cenpt,0.13481727,0.5537973730296194,0.9249070515843464
Zbp1,0.16734777,0.5311093273464158,0.9067506275583955
Gm37306,0.7410466,0.5540462964140933,0.9250108994500914
Khdrbs3,0.14291647,0.5313666248167508,0.9069799512582611
Gm13091,1.4388771,0.5541986792494691,0.9250108994500914
Nucb1,0.050701033,0.5315770096756991,0.9071084473714373
Mgat1,0.080267586,0.5542471522032917,0.9250108994500914
Map4k3,0.12073566,0.5319725482615826,0.9076400544304678
Med24,0.12059859,0.5543303510125392,0.9250108994500914
Gng11,0.071824014,0.5320570809434034,0.9076400544304678
Gtf2a2,0.041077778,0.5544619811716753,0.9250108994500914
Prok2,0.98016596,0.5320995142592521,0.9076400544304678
Pacs1,0.30702895,0.5544829993649079,0.9250108994500914
Gm16432,1.1426709,0.5321647932012203,0.9076400544304678
3110062M04Rik,0.16122566,0.5552044128246999,0.9259378520042186
Slc7a2,0.29400995,0.5324062951188061,0.9079064361108957
Calm3,0.03335738,0.5553782497009918,0.926113300009095
Crnkl1,0.1035543,0.5325019196428193,0.9079813927695772
Fam187b,0.12920348,0.5555620171913944,0.926113300009095
Tmem160,0.05242758,0.5327770238320608,0.9083327400522143
Rhbdd3,0.121215776,0.5556883938866949,0.9261865146926515
Zfp410,0.120142564,0.5328113517588474,0.9083327400522143
Chkb,0.07747245,0.5557899693565594,0.9261865146926515
Pclo,1.2079588,0.5328846822529583,0.9083645808470666
Pcdh1,0.08097237,0.5559805592506271,0.9261865146926515
Simc1,0.25649297,0.5329455571177814,0.9083645808470666
Sec14l2,0.1432242,0.556038680362344,0.9261865146926515
Herc6,0.4007426,0.5329851017534913,0.9083645808470666
Lyrm5,0.088198945,0.5561270638966707,0.9262238272432147
Edaradd,0.62342536,0.5332387782749812,0.9086627185577254
Fkbp1b,0.5152258,0.5562813739268084,0.9262238272432147
Stat1,0.10412805,0.5332634505483311,0.9086627185577254
Nos2,0.48922312,0.5563246171144444,0.9262238272432147
Bcl7a,0.100350045,0.5333691929341475,0.9087465498356689
Gm17501,1.4266453,0.5565925464598328,0.9264065939513774
Phldb2,0.29650423,0.5334160736103639,0.9087465498356689
Sgol2a,0.13857514,0.556837289783104,0.9265972664592572
Triqk,0.1837659,0.5335156783908874,0.9087867162512274
Ptp4a3,0.12688354,0.557367275545048,0.9268978498058656
Fam175a,0.14039153,0.5335818104968838,0.9087867162512274
Prkch,0.73165894,0.5575883031052805,0.9268978498058656
Bag1,0.03057649,0.5337435903925396,0.9088564115674789
Usp50,0.06659392,0.5576443018280597,0.9268978498058656
A930009A15Rik,1.086374,0.533790873714673,0.9088564115674789
Dedd2,0.107887,0.557706918404749,0.9268978498058656
Safb,0.06770649,0.5349382628520569,0.9104571518740141
Cdkn1c,0.29464635,0.5577427891726836,0.9268978498058656
Vsig1,0.6721143,0.5350918408336023,0.9106303427240842
Afm,0.9235463,0.5578898627096478,0.9268978498058656
1700112J16Rik,0.4954021,0.5352234269248652,0.9106481178375072
Med22,0.11437725,0.5578790923835275,0.9268978498058656
Mgat4b,0.05185368,0.5352577482014234,0.9106481178375072
Grik4,0.95785445,0.5580551745943123,0.9270848537668606
Pla2g2c,0.7087876,0.5353395777637144,0.9106991674774204
Pnpo,0.07867892,0.5583987632958894,0.927309899890766
Kifc5b,0.21254024,0.5356680582311748,0.9111494029078274
Kdm2b,0.101989806,0.558502981041475,0.927309899890766
Tmem88,0.7088799,0.5357597894637558,0.9111494029078274
Gm27011,1.0213901,0.5585453363819224,0.927309899890766
1010001N08Rik,0.11666838,0.5358956879392106,0.9112648373251958
Casp9,0.1613791,0.5586449773441202,0.927309899890766
Tshz1,0.11234344,0.5363241089806721,0.9115798014428234
Nupr1,0.10253801,0.5586655613807283,0.927309899890766
Clasp2,0.21750069,0.5368313038414809,0.9118123804882201
Ceacam9,1.4136833,0.5591096972157372,0.9278003908943391
Nap1l4,0.06100597,0.5369261761355759,0.9118123804882201
Cenpl,0.114958994,0.5592778433246306,0.9278003908943391
Gm26981,0.7069825,0.536985625441464,0.9118123804882201
Snx22,0.47160494,0.5594044889255883,0.9279228887945405
Nck1,0.091793515,0.5369970748204569,0.9118123804882201
Agap3,0.11217785,0.5595857665792201,0.9281359769793899
Mocs2,0.04930633,0.5370314083289355,0.9118123804882201
Lsm10,0.08192858,0.5598368360589918,0.9282895565261996
Cep250,0.13839169,0.5372161681110261,0.9120374574645023
2310016G11Rik,0.2670068,0.5600755468688523,0.9284681880044
Tnfrsf11a,0.109159134,0.5374180015785976,0.9120550236522572
Lrrc75a,0.1492022,0.5603882175990851,0.9287656463141302
Rpgrip1l,0.22571595,0.5374167442631765,0.9120550236522572
Mxd3,0.15448359,0.5605288328217292,0.9289110881908946
Rock1,0.057771776,0.5374341188140399,0.9120550236522572
Gab3,1.4057144,0.5606808898907317,0.9289878632896312
Nsmaf,0.18804307,0.5378738308836283,0.9127112687163978
AA792892,0.8912077,0.5606259980600072,0.9289845039046212
Ccng2,0.18722959,0.5379246918622735,0.9127112687163978
Sigirr,0.08859871,0.5611988937985929,0.9295350529237364
Tinag,0.12140533,0.538246849214397,0.9128478077671885
Eci3,0.32316965,0.5612529916121121,0.9295350529237364
Ocln,0.0672055,0.538465815087265,0.9131004312002805
Fam174a,0.09658987,0.5615898599526185,0.9297486118874405
Ccdc107,0.055392325,0.5385774377754948,0.9132015934030075
Sytl2,0.074200004,0.5616420007802123,0.9297486118874405
Eef1d,0.024368301,0.5389685705280163,0.9136585833738587
Rassf3,0.097274944,0.5618528746997411,0.9297900524624305
Eed,0.07084722,0.5393682141707576,0.914101420351309
Lpcat1,0.27765998,0.5620696835263965,0.929913672830508
Intu,0.22178382,0.5395247453178227,0.9142293734083909
Adam10,0.064582564,0.5621356315936791,0.929913672830508
Zfp628,0.16496329,0.5395477625686236,0.9142293734083909
Mrpl38,0.048180304,0.5622979962156136,0.929913672830508
9930012K11Rik,0.42832366,0.5398788906420273,0.9144038994710615
1600002K03Rik,0.06142064,0.5625161343746593,0.9300499642071449
Slc37a3,0.11487105,0.5400211451318314,0.9144142978802924
Arih2,0.09293804,0.5626040091215712,0.9300499642071449
Sel1l,0.06459663,0.5407466680926187,0.9153158815892048
Pcsk1,0.19976845,0.5626109572640294,0.9300499642071449
Nts,0.67513156,0.5408976723480452,0.9154061695237194
H1fx,0.4112414,0.5627888774559864,0.9300499642071449
Polm,0.15277256,0.5409194596445855,0.9154061695237194
Gm19710,1.394505,0.5629472361768184,0.9300499642071449
Ank,0.13307479,0.5409900776046235,0.9154245286082737
Pex5,0.11388425,0.5630155078379109,0.9300499642071449
Irak1,0.06407059,0.5411320532695798,0.9154245286082737
Lrwd1,0.10127822,0.5632213667675183,0.9303025733814833
Cetn4,0.75669193,0.5411155598859815,0.9154245286082737
Thop1,0.08267796,0.563469781839544,0.9305285658695425
Epdr1,0.23282523,0.5411492114932286,0.9154245286082737
Map3k10,0.14301544,0.5641864628728369,0.9311090075191926
Mmgt2,0.1058994,0.5412258054465757,0.9154245286082737
Glce,0.103652254,0.5642400690684408,0.9311100322790601
Ctnnal1,0.12947454,0.5413112901422734,0.9154245286082737
Tmem98,0.06734248,0.564453860811237,0.9312894442617478
Nxn,0.38657114,0.5420732873543919,0.9157445443037777
4930453N24Rik,0.08492803,0.5645972913587551,0.9312894442617478
Prr22,0.65952295,0.5422704940410334,0.9157445443037777
Col16a1,0.7314897,0.5648301404346998,0.9313840722397467
Zfp867,0.2783687,0.5423941402067343,0.9157445443037777
Sec11a,0.036196616,0.5649191113791296,0.9314134146033572
Tmem150b,0.14652045,0.5424800096089226,0.9157445443037777
St3gal3,0.15687956,0.5651340439060436,0.9316229412346064
Pard3,0.08677981,0.5425241213147395,0.9157445443037777
Ube2t,0.10097126,0.5654455868629988,0.9320490852587449
Fras1,0.20853947,0.5425264013399322,0.9157445443037777
Rbm28,0.06704942,0.5656063371881306,0.9321391881653399
Cerk,0.11646476,0.5427048986783705,0.9157819458877475
Zfp532,0.3604522,0.5662561097545554,0.9326557725459349
Vps41,0.093896344,0.5429168088728031,0.9159818396210557
Gm28626,0.76670665,0.566291304448024,0.9326557725459349
Rps6kc1,0.18943919,0.5429797315957741,0.9159818396210557
Polr3d,0.09073586,0.5670670769646957,0.9336564979065402
Dffb,0.123047195,0.543518892272289,0.9166273986469227
Dpf1,0.8984019,0.5671586904662163,0.9336564979065402
Nkd1,0.4841769,0.5438327922992524,0.9166516936657071
Trf,0.44975117,0.5673623466297408,0.9336598006197929
Arih1,0.081745684,0.5439035006699329,0.9166516936657071
Arfgef2,0.11197573,0.567379104923392,0.9336598006197929
Catip,0.38885978,0.5441061809556615,0.9166762785546122
Nae1,0.080145,0.5675932593388151,0.9337498920015912
Me3,0.35690826,0.5441474706566989,0.9166762785546122
Rsph3b,0.2032566,0.5677623498743646,0.9338950733667511
Chic1,0.13584375,0.5443223737150612,0.9167507258285194
Spred1,0.097669944,0.5677877974079764,0.9338950733667511
Ttc5,0.1042998,0.5444483741731949,0.9168750627068093
Vat1,0.08801788,0.568055572066635,0.9341606370884314
Pacsin2,0.08203657,0.5446364106296641,0.9171038371018673
Ero1lb,0.24662413,0.5681253116803755,0.9341879013904031
Ak7,0.37890792,0.5449069721001474,0.9172957391240435
Haao,0.9286021,0.5687689554210061,0.9348963477329849
Eif3l,0.039196577,0.5450605519655813,0.9174663869435978
6430710C18Rik,0.6728913,0.5687240154826452,0.9348963477329849
3110001I22Rik,0.31121144,0.5452643062429575,0.9176671022467963
Gm9821,1.3652328,0.5688453748787479,0.9349345092353383
Esyt2,0.09904883,0.5453060357950466,0.9176671022467963
Rpain,0.09270461,0.5691767507361667,0.9353041930696332
Cmtr1,0.2322976,0.545633330408631,0.9179029786780465
Slc6a4,0.1185753,0.5693752811417373,0.9355429467511688
Zfp266,0.1079098,0.5459689306510025,0.9183796322705148
Gm17296,0.5608547,0.5703732277548375,0.9364821761502158
Thap1,0.16230309,0.5461297027661154,0.9184592626209174
Trim65,0.104498886,0.5705948674847227,0.9366372928346967
Ephx1,0.20289451,0.5461460223603384,0.9184592626209174
Slc7a5,0.13914849,0.5706807012322712,0.9366372928346967
Hnrnph3,0.06384801,0.5461730663169969,0.9184592626209174
Ahr,0.113719136,0.5709755316660637,0.9368460711370226
Ccl20,0.25820774,0.5465825253367547,0.9189775193321943
Ftsj2,0.105120644,0.5710378079555231,0.9368460711370226
Arvcf,0.20967047,0.5465858437409716,0.9189775193321943
Anxa11,0.0522366,0.5710746664781077,0.9368460711370226
Echdc2,0.09898321,0.5467793856256971,0.9192149759495241
Cgrrf1,0.112657815,0.571258978678158,0.936991655376291
Cul9,0.33772063,0.5468890695130548,0.9193114232401867
Aldh1a7,0.25587273,0.5713289517045834,0.936991655376291
Apoe,0.23474045,0.5469790116667719,0.9193746697293335
Tceb3,0.08621463,0.5716348794484063,0.9370982475803127
Cul4b,0.13086782,0.5472510769466457,0.9196560366437223
Lrp5,0.095550045,0.5718793915228528,0.9372891327991482
Eci1,0.048747085,0.5479180750282626,0.9203995532576897
D3Ertd254e,0.14060102,0.5720385400952347,0.9372891327991482
Ube3a,0.045112334,0.5480003761073724,0.9203995532576897
Nip7,0.061220706,0.5720745409045158,0.9372891327991482
Usp38,0.11119466,0.5482558856444659,0.9206402941643764
Gmeb2,0.13403922,0.5721724423864785,0.9372891327991482
Hmgn3,0.46887407,0.5483418663638584,0.9206808225852137
Mynn,0.13126563,0.5724808702930313,0.9376648647273221
Anxa7,0.06509557,0.5483848045296439,0.9206808225852137
Btd,0.15477747,0.5728092285408506,0.9380278234226417
Defb37,0.2956633,0.5485468446047079,0.9207562368731026
Tmem131,0.07434933,0.5734089524149599,0.938482519925061
Afap1,0.2769243,0.5485644688133489,0.9207562368731026
1110002L01Rik,0.19355479,0.5734300023172738,0.938482519925061
Atp8a1,0.09922557,0.5485869117430936,0.9207562368731026
Lrrc8a,0.1291033,0.5734557977720777,0.938482519925061
Ptger4,0.10477007,0.5488865665423156,0.9210500181145379
Nabp2,0.04954743,0.5735251498042178,0.938482519925061
Gm13822,0.44436145,0.5489715978906089,0.9210500181145379
Flad1,0.094066024,0.5735497612092084,0.938482519925061
Inf2,0.31475672,0.5491027091325523,0.9211571683343933
Gm37584,1.3399054,0.5741272565101905,0.938929468926235
Asb1,0.2670086,0.5499581208296588,0.9221769138682818
Faim,0.061606616,0.5742376241026177,0.938929468926235
Relt,1.0787265,0.5503260149716065,0.922529720604411
Ankrd52,0.20863871,0.5742681347532677,0.938929468926235
Zdhhc13,0.081677765,0.5505806703853852,0.9227746663902779
Msh2,0.07863076,0.5743526965168666,0.938965432098054
Acbd5,0.08058294,0.5506809812961744,0.9227746663902779
Gna11,0.046964765,0.5745041198389579,0.9390531948590835
Mtg1,0.09849568,0.550734689643273,0.9227746663902779
Gbas,0.09395322,0.5750069326057304,0.9396128721108892
4930507D05Rik,0.6347092,0.5509319014343912,0.9230170944710225
Smagp,0.03992299,0.575206741003214,0.9396442375289239
Mfn2,0.09553007,0.5512251802492567,0.9233568403669979
Rbms1,0.18542464,0.5752400106604543,0.9396442375289239
Prdx5,0.039034404,0.5517412729296829,0.9239326652557001
Tram1,0.039124753,0.5753890045212671,0.9397126614589133
BC030336,0.15840231,0.5517971440502116,0.9239381812667335
Ndufc1,0.02698272,0.5763635760052965,0.9404122322438324
Sema7a,0.1272904,0.5519423061162749,0.9240838134159992
Esr1,0.88094294,0.5766022884551156,0.9404620192949619
Mios,0.1507902,0.5519892897870451,0.9240838134159992
2310009B15Rik,0.072595656,0.5766874348251125,0.9404620192949619
Mcfd2,0.067694135,0.552128286809473,0.924183293109607
Trappc12,0.10684127,0.5768415343047739,0.9405769907825887
Ttc37,0.17509829,0.5521538948590318,0.924183293109607
Uevld,0.16618091,0.57688151178824,0.9405769907825887
Borcs8,0.069307506,0.5522553962828007,0.9242651503693007
Rnf11,0.06715069,0.5770005997930262,0.9406838797813201
Itga2b,0.9128742,0.5523372898925953,0.9243141791527072
Nucb2,0.08613377,0.5772565026004883,0.9409264929225843
