,logFC,P.Value,adj.P.Val
Tomm7,0.15091698,5.266198136433142e-26,1.27119367927939e-24
Mrfap1,0.24597855,3.9137157484156434e-51,2.3001915333414078e-49
Cbx3,0.332386,9.582429022782486e-26,2.2848307356493438e-24
Gnl3,0.4744134,4.531850620273702e-51,2.654607031668992e-49
Bri3,0.19686691,9.803099244130846e-26,2.334279986681726e-24
Ndufab1,0.21681874,5.823703321060482e-51,3.386428370699351e-49
Insr,0.765578,2.6209956505276114e-25,6.1329902219336504e-24
Acot2,1.019769,5.839001856950454e-51,3.386428370699351e-49
Zfp703,0.4465087,2.9796515400891485e-25,6.95370737237538e-24
Rgcc,1.0266535,5.940595617532679e-51,3.434016012727032e-49
Tmem256,0.25035334,3.2409824347185705e-25,7.543547592756217e-24
Acot8,0.5517717,6.794122918674059e-51,3.9145285917986634e-49
Epb41l4aos,0.38111892,4.155124971927775e-25,9.632982998903271e-24
Naa50,0.39094076,7.891675847367872e-51,4.5320398583593334e-49
Rnf149,0.3621861,4.355138492353135e-25,1.007011167448969e-23
Wdr18,0.5171497,1.6512178902728888e-50,9.451743317838916e-49
Aplp2,0.3721436,1.102877663987071e-24,2.5367629828854452e-23
Spink4,0.3716928,1.934947930764924e-50,1.1039883112770134e-48
Rps9,0.064426094,1.3730177579704841e-24,3.149874812116882e-23
Pebp1,0.19270484,2.7141401557383344e-50,1.54354643873106e-48
Plp2,0.24163935,1.79280718810087e-24,4.0862517142018915e-23
Slmo2,0.434247,5.544873590369519e-50,3.14322785817947e-48
Lima1,0.2707617,5.358161066044614e-24,1.202541052536424e-22
Agmat,0.53775686,6.140367113791704e-50,3.469603578477865e-48
Pcbp2,0.15442447,5.945300083145216e-24,1.3292208442889424e-22
Dph3,0.3803013,6.970531852944918e-50,3.9260627003782384e-48
Spint2,0.114769965,1.246933005322905e-23,2.7528082540878655e-22
Mbd3,0.43924952,1.2250210675147495e-49,6.877730102056451e-48
Crip1,0.18310814,1.7151231252423196e-23,3.7534070585159753e-22
Hnrnpab,0.23501486,2.2917612706803643e-49,1.2785117717354298e-47
Mtus2,1.0242645,1.8190349064307857e-23,3.975858260038333e-22
Cox5a,0.17233978,5.819575577268156e-49,3.2363101778270034e-47
Hdac5,0.9858577,2.84075792707079e-23,6.15544254653699e-22
Nars,0.3740137,7.980868715368074e-49,4.41030836274098e-47
Adck3,0.36741102,3.085617812234097e-23,6.661371230269015e-22
Dkc1,0.46529958,1.930609119765102e-48,1.0602060644260043e-46
5330426L24Rik,2.5787063,4.0323396658354606e-23,8.673231939746212e-22
Mrps18b,0.37193954,4.618622136851333e-48,2.5205915158661015e-46
Dapp1,0.87894833,7.352904375247493e-23,1.5643170531019878e-21
Nop56,0.37643993,5.364973751676079e-48,2.918844697777205e-46
Ndufa4,0.08730845,1.0183513068835752e-22,2.1586836569197912e-21
Ifrd2,0.42487997,9.992153128421754e-48,5.402834059254015e-46
Exoc3l4,0.71596617,1.1622139093225523e-22,2.454757815928511e-21
Dtymk,0.32940093,1.3926689371740434e-47,7.484211386226137e-46
Pklr,0.6637907,1.5027265924976128e-22,3.1625645999952753e-21
Prap1,0.3583813,2.6982164834097294e-47,1.4456023860658283e-45
Relb,0.48973528,1.5655264597660153e-22,3.2907890523287304e-21
Eif3g,0.3090558,2.720922823180585e-47,1.4533366799924745e-45
Gm21814,1.0145596,1.9587809673808427e-22,4.092943869177592e-21
Maoa,0.4766863,3.156175133404238e-47,1.6807110793731116e-45
Plagl2,0.45041487,1.9253880143230624e-22,4.027957568535616e-21
Pdcd5,0.33645457,3.6604454989756212e-47,1.9433537387763926e-45
Clta,0.15165634,2.022971088314101e-22,4.21704281553306e-21
Ndufaf4,0.41739982,5.016334548349296e-47,2.655182139100668e-45
Pls1,0.41088462,2.742925533713047e-22,5.6774358544098204e-21
Mrpl57,0.3073222,7.025535373273229e-47,3.707499492928842e-45
Rpl29,0.05967842,2.9182616814610664e-22,6.0261589339971005e-21
Rangap1,0.43347326,9.528964464935267e-47,5.0135476809074083e-45
Arrb1,0.5202438,2.956833904267619e-22,6.098643450668412e-21
Jagn1,0.4444425,1.1413334892679706e-46,5.987060718479417e-45
Tsc22d1,0.37097895,3.108745260245208e-22,6.396953215256328e-21
Manf,0.34499958,1.9888815596984154e-46,1.0401968943029838e-44
Bcam,1.434519,5.84953055588012e-22,1.1801814059527134e-20
Ndufa8,0.23730066,2.740930771269787e-46,1.429269330668367e-44
Ces1d,0.81071883,5.917930646249801e-22,1.1912462227554154e-20
Ak2,0.2687466,4.8352713851245705e-46,2.4991242367880607e-44
Igf1r,0.5834769,5.790632196818243e-22,1.169641144766517e-20
Hspa1b,1.4825035,4.573785194773819e-46,2.3709477058336377e-44
Gm10073,0.12109188,6.252965417261991e-22,1.2572466965394161e-20
Mettl7b,0.85751945,5.014750256241236e-46,2.5842875733996263e-44
Rpl23,0.055758294,6.896083991832625e-22,1.3802378586386645e-20
Psmd1,0.47025982,6.629164420951444e-46,3.386462394458713e-44
Isx,0.39658317,8.365077730508547e-22,1.6666611219753593e-20
Tpi1,0.21889587,8.280602764179874e-46,4.2178270253603743e-44
AA986860,0.8381177,8.748723252462783e-22,1.7371899854861977e-20
Snrpb,0.21264128,1.1703060785908308e-45,5.943869571987477e-44
Acsm3,0.74366957,1.0582133545297427e-21,2.094142261165672e-20
Psma6,0.32331964,1.2506274667567164e-45,6.297213889202229e-44
Rpgrip1,0.6066719,1.3121097746471441e-21,2.593667611909366e-20
Phb,0.32265922,1.2077626315009263e-45,6.116430179644316e-44
Rps26-ps1,0.22666012,1.6360899922149172e-21,3.2232073355597244e-20
Cotl1,0.32696006,1.2442871882806757e-45,6.283292747027676e-44
Rpsa,0.062277608,1.823475398288491e-21,3.5883463800810355e-20
Mrps6,0.48260647,1.4314620594575868e-45,7.187166505956621e-44
Galm,0.38793766,2.4305805205227323e-21,4.75641330591826e-20
Mrpl55,0.38930616,1.79463235352813e-45,8.984921466823312e-44
Deptor,0.328453,2.6421383701443338e-21,5.164660464799374e-20
H2afy,0.27252042,2.0918931056069947e-45,1.0443419757054466e-43
Edn2,1.1749231,2.950816045894528e-21,5.761632263833838e-20
Dnajc2,0.3608251,2.1851811229852243e-45,1.0878240190996981e-43
Cln6,0.52299845,3.541991238349915e-21,6.862559209649731e-20
Abhd17a,0.41636825,4.0397419935988734e-45,1.999729184606e-43
Slc28a2,2.3911397,5.720420038759762e-21,1.098633238700823e-19
Hook1,0.38940236,6.315077635236357e-45,3.1172713282024855e-43
Rnase4,0.5276779,6.645999132147788e-21,1.2736111532086486e-19
Sf3b5,0.26540828,7.018431674141497e-45,3.445108933231523e-43
Snhg6,0.30293125,8.071068911481641e-21,1.5416618911029006e-19
Brix1,0.46950477,1.0621825896977537e-44,5.18492629132184e-43
Sema5a,0.3997724,9.236483469633934e-21,1.758534387994335e-19
Emg1,0.23602948,1.2395760988350843e-44,6.03409163014652e-43
Rps12,0.06081789,9.349707330639193e-21,1.7781645770705903e-19
Asb4,2.7595196,2.0012294486288654e-44,9.661429972734904e-43
Zfp467,1.2770808,1.1262337194523908e-20,2.134984374534721e-19
Ahsa2,0.62573195,1.472583969104665e-44,7.148540908584606e-43
Ifi27,0.545413,1.3933673401480644e-20,2.6356990601100037e-19
Dad1,0.21537896,1.8840400307270724e-44,9.120726022029433e-43
Pfkfb4,0.927085,1.7708355238253885e-20,3.3211198143205497e-19
Tmem33,0.39001292,2.2228589597707345e-44,1.0702000137000307e-42
Ndufv3,0.17471422,1.757064862122916e-20,3.2988141903938037e-19
Dctpp1,0.27135444,3.0956600380877383e-44,1.4863397226589024e-42
Tgfbi,0.7549295,1.850865069993409e-20,3.46013317819087e-19
Ube2l3,0.29149693,3.1314611553296045e-44,1.499432340125535e-42
Ogt,0.2877134,1.8415243681677516e-20,3.4463373505656976e-19
Pgam1,0.28941196,4.3290215642762217e-44,2.067225433397447e-42
Id3,0.34582236,2.3642223020143433e-20,4.391805339672099e-19
Strap,0.35297132,7.719024310656075e-44,3.6661193030043025e-42
Atpif1,0.090567015,3.349092137691067e-20,6.156233905402209e-19
Mrpl18,0.2497585,1.0765328291132417e-43,5.085460055378225e-42
Cdh1,0.21319656,3.328024313494151e-20,6.1239132210505465e-19
Nucks1,0.31857792,1.3480109591256593e-43,6.350830183569762e-42
Prkcz,0.44680595,4.572665604526005e-20,8.36164960128361e-19
Gspt1,0.39004192,1.5970629156181213e-43,7.504060592555414e-42
Npepps,0.2586302,7.00490495045045e-20,1.267736299631985e-18
Glrx5,0.27168682,5.266852262519846e-43,2.4615530534377994e-41
Fam134b,0.8875257,7.792162266714913e-20,1.4029883966493972e-18
Psma2,0.27305275,7.143595088241226e-43,3.321015780043996e-41
Gm10076,0.121742286,7.779413359111954e-20,1.4021295483043524e-18
Aimp2,0.4261662,6.593781360220714e-43,3.073541640402085e-41
Serf2,0.09212191,9.708931067281842e-20,1.7409698535239164e-18
Mttp,0.5302728,8.676350029151483e-43,4.0229419277646176e-41
Gfpt1,0.39568833,1.103691161419079e-19,1.9750676964987246e-18
Guk1,0.33526683,1.0296469697240042e-42,4.76157531551577e-41
Insc,0.5074872,1.321937221336106e-19,2.360813291721483e-18
Ppdpf,0.30949196,1.082736515991115e-42,4.993944565751145e-41
Rps14,0.05436606,1.4743015489828837e-19,2.619605775558768e-18
Sec13,0.36956823,1.0874049452186686e-42,5.002347408986299e-41
S100a6,0.6705107,1.6123916261750643e-19,2.8591885011881335e-18
Scd1,2.3901465,1.3335052612600541e-42,6.102522905240347e-41
Camk1d,0.36245438,1.8461273608627107e-19,3.2599351535000275e-18
Nudcd2,0.36599606,1.5856203994918845e-42,7.237430462408022e-41
Grb7,0.33568975,2.5658728554677623e-19,4.500008352209081e-18
Timm50,0.37387508,3.143748668551711e-42,1.4275218437327965e-40
Ccni,0.30682722,2.845664692392755e-19,4.9708613955683776e-18
Ccdc124,0.38144448,3.181962005027744e-42,1.4411499565554781e-40
Ckmt1,0.25550902,3.438511654040984e-19,5.9945402079823615e-18
Bysl,0.69205236,3.207308162562553e-42,1.4488952786815357e-40
Neurl1b,0.80131835,4.522016213058215e-19,7.8291025529135e-18
Cdc34,0.45219877,3.563766640812187e-42,1.6057966968972452e-40
Slc39a1,0.52758217,4.46863283158386e-19,7.744308160692622e-18
Rbp2,0.65222704,4.9541275748554976e-42,2.215238775392765e-40
Tmc4,0.2501974,4.712090803261964e-19,8.150154693476625e-18
Gar1,0.34900218,5.604748725756765e-42,2.499803283190955e-40
Krt7,0.35753575,8.839410151900521e-19,1.5095719591773358e-17
Gars,0.45513222,6.11495729545481e-42,2.7135895089148326e-40
Prkag2,0.5561064,8.965381636898076e-19,1.5295985583030084e-17
Galk1,0.4381732,6.231825530091028e-42,2.758485391443064e-40
Plekha6,0.3516222,9.153980979587587e-19,1.5602609869475526e-17
Ccdc86,0.5051521,1.0733912310808536e-41,4.727494762853093e-40
Dstn,0.13470268,1.0285672776166381e-18,1.748066998990056e-17
Hacd1,0.28803262,2.1024695526792055e-41,9.213640261653785e-40
Cpm,1.2214968,1.1249257642932402e-18,1.9062989832136075e-17
Tmed5,0.4891505,2.159433107519475e-41,9.439730845383018e-40
Hes1,0.31150398,1.085342204075112e-18,1.8427747393441492e-17
Cct8,0.31031153,3.3369129603637467e-41,1.4514745409027752e-39
Arrdc4,0.5289309,1.1348419048164426e-18,1.921250172768723e-17
Ppic,0.70852417,3.8178436930215994e-41,1.6565670917893474e-39
Trp53i11,0.97767377,1.2670098099664517e-18,2.1408810952442746e-17
Grpel1,0.2787576,4.3891344976360673e-41,1.899760111501444e-39
Grn,0.3224343,1.5351578467397779e-18,2.5889950902838884e-17
Tm4sf4,0.95134926,4.863864417935555e-41,2.1000660790265727e-39
2610507B11Rik,0.3808221,1.673042813123734e-18,2.8134336224902756e-17
Psmb4,0.25078484,5.705406712680273e-41,2.4573802000473146e-39
Ndufa7,0.1284972,1.8619416319955734e-18,3.122127891131509e-17
Sfn,0.3886751,6.487108111725817e-41,2.787235962038088e-39
Tmie,1.3007942,2.7974352192714684e-18,4.672940029302045e-17
Exosc8,0.43721023,7.136106335547092e-41,3.058604795965099e-39
Prss23,0.70994246,4.225119025800237e-18,7.004529871734675e-17
Txnl1,0.3238501,8.043273980712469e-41,3.4390378020209295e-39
1500035N22Rik,1.9827963,7.526194199467571e-18,1.231450751091654e-16
Fbl,0.2799125,9.126419531811781e-41,3.892683748362341e-39
Erbb3,0.3468093,7.806096693150417e-18,1.2760608110579747e-16
Hnrnpa3,0.22030209,1.0512609837776837e-40,4.4730773045823815e-39
Fam53b,0.47013214,8.504579184099262e-18,1.383805277797929e-16
Pomp,0.21825622,1.0944539003149651e-40,4.645613137737894e-39
Cdca7,0.28984132,8.483659074684618e-18,1.3816806387343167e-16
Plin2,0.43979928,1.3272123767767843e-40,5.606515167571738e-39
Tapbp,0.36276644,1.0349484544042959e-17,1.6793304883884294e-16
Agpat5,0.44111493,2.6898476019431627e-40,1.1308299499748133e-38
Gls,0.34075832,1.1223963468052716e-17,1.8111910929668538e-16
Pla2g12a,0.5090739,2.9678224395895326e-40,1.2447146475156767e-38
Fryl,0.3847765,1.4228962093990016e-17,2.277281884131936e-16
Mrps26,0.33040917,3.666148240868369e-40,1.5266640530042617e-38
Pnrc1,0.42180258,1.5476049825269196e-17,2.4656448193966957e-16
Psmc4,0.3735345,3.991744941091273e-40,1.6583199491677764e-38
Rpl24,0.051881827,1.5581767719585612e-17,2.4802391679010685e-16
Mettl1,0.45014584,5.854144792551825e-40,2.4262944914979536e-38
Rps15,0.053472612,1.709318840592277e-17,2.710998193657769e-16
Phgdh,0.5722635,8.335167081754433e-40,3.4464444971216627e-38
Hmga1,0.3014241,1.9932036396540242e-17,3.1527063510027154e-16
Eif1ad,0.42033848,1.0565700148641337e-39,4.3584753218796766e-38
Rmnd5a,0.4271239,2.0118995374502122e-17,3.179416418310484e-16
Lgals9,0.298193,1.3549530687850633e-39,5.576250650529255e-38
Als2cl,0.85798424,2.1025508442330896e-17,3.3137332722608145e-16
Hdgf,0.20118174,5.064284129243727e-39,2.064841415387471e-37
Rnaset2a,0.30829257,2.3271010763903445e-17,3.657794920877238e-16
Exosc7,0.3708391,5.2799822308379855e-39,2.147803882928609e-37
Gm10399,0.58355886,2.597890371516724e-17,4.068870543552887e-16
Ppih,0.36127093,6.075554330544498e-39,2.4657209295764077e-37
Tnrc6b,0.37535095,2.852788449479563e-17,4.4641185594572e-16
Snrpa1,0.36785468,8.615005866284529e-39,3.4802643238670807e-37
Cbx6,0.55073404,4.485642677930208e-17,6.963445121843424e-16
Nop58,0.3724531,9.94611012586801e-39,3.999610829333605e-37
Nmt1,0.29653773,5.108424694906462e-17,7.902319292569653e-16
Gadd45gip1,0.2715197,1.721392025538709e-38,6.890665618403585e-37
Sorbs2,0.6483895,5.421081173231314e-17,8.371235453180481e-16
Rcc2,0.39072502,1.8381543640018042e-38,7.324690847755942e-37
Nr3c1,0.25503045,7.204195100263782e-17,1.1076056036477292e-15
Trmt61a,0.6399296,2.771744343084212e-38,1.1019878583940919e-36
Shfm1,0.107238844,8.132280942938588e-17,1.2459335048845666e-15
Phf5a,0.26276702,6.185187781270364e-38,2.4425237051744742e-36
Ms4a10,0.34451017,8.245326005491631e-17,1.261316151347595e-15
Chchd4,0.3646257,6.231854656807899e-38,2.455434571392045e-36
Myadm,0.79158336,8.488370162620483e-17,1.2948448686434873e-15
Bop1,0.4966983,7.312802615310893e-38,2.8748966523234525e-36
Magi3,0.52499056,8.6393328193554e-17,1.316730231002016e-15
Ftl1,0.15572357,1.0608774997729052e-37,4.1613393534618894e-36
Adcy6,0.35239705,8.665495444697465e-17,1.31957323613231e-15
Mrps10,0.4019946,1.2021504384562705e-37,4.7049865601318576e-36
Klhl24,0.6986994,9.636327291249129e-17,1.4648717948885895e-15
Arf1,0.23135522,2.02856226671214e-37,7.92176104731832e-36
Rprml,1.7661583,1.1776779017543016e-16,1.7794783978958163e-15
Slc16a12,1.3697798,2.0853462259358244e-37,8.125452157066573e-36
Slc12a2,0.26811877,1.1509112692243079e-16,1.7420296067251304e-15
Ubb,0.19820216,2.4905783293606615e-37,9.68294977474666e-36
Adh6a,0.54342777,1.3104626624206545e-16,1.9733299371652237e-15
Sod2,0.2856623,2.526755788998864e-37,9.801916000017005e-36
S100a11,0.27455065,1.381598181212149e-16,2.0786665101405046e-15
Psmc2,0.3899439,2.7747469847280645e-37,1.0740226599697417e-35
Rnf43,0.51537097,1.4411379781398241e-16,2.1663915902353403e-15
Sri,0.21993025,3.0749174841011395e-37,1.1875939549035016e-35
Phlda3,0.9636444,1.5720672141382934e-16,2.3571618732126478e-15
Psmd2,0.36688867,3.3504006824677756e-37,1.2911533156361014e-35
Eif2a,0.24626297,1.5612110346423921e-16,2.3428831350786303e-15
Tmem167,0.31726024,3.544768605103882e-37,1.3600921112989199e-35
Rnaset2b,0.2752853,1.5741510089201302e-16,2.3582741414964577e-15
Capg,1.1339743,3.4747072794354443e-37,1.3361275934686884e-35
Hdac11,0.46467906,1.9246303789424408e-16,2.8686623960267608e-15
Lsm3,0.28519088,4.441892570967426e-37,1.7005964738477248e-35
Slc23a3,0.61220026,2.1128659592020605e-16,3.1438944539422364e-15
G3bp1,0.24556388,4.705671601348578e-37,1.7976688489238816e-35
Gast,6.540413,2.9706717039964e-16,4.36485065671645e-15
Paqr7,1.6737903,4.739253045193388e-37,1.8065703636265382e-35
Tmsb10,0.18894035,2.619717803953346e-16,3.875109509164323e-15
Fbp2,0.31676844,5.124173321848148e-37,1.9448617232146328e-35
Ncoa1,0.44825834,2.736807179650368e-16,4.036543011406142e-15
Sssca1,0.42629832,6.26783183200856e-37,2.3687012641696005e-35
Ppfibp2,0.5651461,2.8898609381489707e-16,4.25322665545158e-15
Gnb2l1,0.09165617,7.678144048615175e-37,2.8892510785078046e-35
Laptm4a,0.20371775,2.875325240357559e-16,4.235380590846889e-15
Pfdn2,0.2957218,8.66749576767669e-37,3.2545705796021897e-35
Smim6,0.29134265,2.9547222297044626e-16,4.345048848752847e-15
Mrpl16,0.41453382,9.624218976238692e-37,3.6061066112887534e-35
Cgn,0.34836683,3.4669254443082123e-16,5.072796072675122e-15
Akr1b3,0.4261567,1.1416649860546406e-36,4.268612510625149e-35
Rph3al,0.9384375,4.3200988393550894e-16,6.294949992038721e-15
Mrpl21,0.2886806,1.8222590356451183e-36,6.798844593076786e-35
Zmiz1,0.46758053,5.373684822885311e-16,7.81073311766448e-15
Cenpv,0.28856173,2.1131989258866592e-36,7.867636594196243e-35
Rpl13a,0.048561636,5.439385016159436e-16,7.899695280080146e-15
Trappc5,0.38994014,2.427038418108108e-36,9.016986495013484e-35
Tff1,23.395445,7.010865479122242e-16,1.0057301148131851e-14
Mrpl51,0.2615459,2.7588058784248406e-36,1.022795267965395e-34
Sh3bgrl3,0.18336248,6.302229983407308e-16,9.077794057247266e-15
Ube2m,0.40478355,3.28319730711454e-36,1.2146447637457645e-34
Erbb2ip,0.34927064,8.803402529604345e-16,1.2608165660369777e-14
Pdss1,0.44841212,3.327662861743007e-36,1.2285088123825602e-34
Kdm3a,0.56125885,9.34394242961514e-16,1.3360545184347181e-14
Aldh1a1,0.96277213,4.4254650109239336e-36,1.6303709986785385e-34
Inpp5a,0.5824873,9.490090494495867e-16,1.355848457396552e-14
Mrpl17,0.3021421,5.0513163898293366e-36,1.857045667750438e-34
Fabp6,1.0652682,9.863889046889224e-16,1.4081082227537314e-14
Fam136a,0.32300892,5.386890510733081e-36,1.9762803120065227e-34
Sgms2,0.53256416,1.1049858914688898e-15,1.5710288892219094e-14
Rnf126,0.43970716,5.452409258540202e-36,1.9961497479234786e-34
Pde4d,0.5390697,1.1562305653517755e-15,1.6412309955514338e-14
Dnajb11,0.3918537,5.550186912543808e-36,2.0277221333499447e-34
Rbm39,0.13290386,1.190815977930159e-15,1.688959578705947e-14
Akr1c13,0.4005047,6.294502701653571e-36,2.294881659256394e-34
Aldh18a1,0.2505635,1.3773316998781921e-15,1.9487801901738705e-14
Tmem205,0.4160375,6.462715792073321e-36,2.351331358470072e-34
Uaca,0.30249524,1.5544171850819512e-15,2.1922771423310697e-14
Tsn,0.29569787,7.958188104238078e-36,2.8894470982598293e-34
Psrc1,0.73833185,1.6372589758574292e-15,2.301724158619408e-14
Cmpk1,0.29462725,1.1057464176891292e-35,4.006449855268261e-34
Aqp1,0.2744399,1.636802837639982e-15,2.301724158619408e-14
Gsto1,0.22304204,1.4786009468213993e-35,5.3463898021589406e-34
Cdc42ep5,0.21495038,1.9842366536227e-15,2.782840440072762e-14
Apex1,0.34117752,1.5851269125848932e-35,5.719801896273989e-34
Irf6,0.29824883,2.214488018933709e-15,3.100812586192994e-14
Ndufaf2,0.38766348,1.7835736529609151e-35,6.422692582680771e-34
Rpl18a,0.05003337,2.2623130766050287e-15,3.165256982100332e-14
Dnajc3,0.39706,2.0706809290120787e-35,7.441324328329092e-34
Pipox,0.6357479,2.5253150055587473e-15,3.527612129784091e-14
Timm17a,0.31743157,2.19817478045395e-35,7.883372534064747e-34
Irgm1,0.6645172,3.1087888189392266e-15,4.315224795830887e-14
Fabp5,0.6086531,2.3524860313306708e-35,8.419600209485514e-34
Ppp1r1b,0.13630141,3.134065087064428e-15,4.346876541040504e-14
Emc8,0.36157173,2.872299456777494e-35,1.0238320152931216e-33
Cd47,0.27904752,3.165135891843407e-15,4.3830522480192433e-14
Psma1,0.2675687,3.131818235096251e-35,1.114077770148713e-33
Efna3,0.5912667,3.468130878143964e-15,4.795079773534531e-14
Ube2f,0.46999034,4.291253840535836e-35,1.5203670108817792e-33
Gsdmd,0.7099655,4.190200662668222e-15,5.779779925044636e-14
Psmd6,0.37734747,4.720180351975246e-35,1.6689683968865394e-33
Cd82,0.3410431,4.7501006762375834e-15,6.541811848238484e-14
Pgd,0.34181404,5.272233456696169e-35,1.860420854106863e-33
Atp5j2,0.085401095,5.474173506512519e-15,7.521317516023806e-14
Wdr74,0.4213135,7.647429239274023e-35,2.6931517840032547e-33
Pdxdc1,0.25713447,5.560579690585113e-15,7.634067726769702e-14
Cdk5rap1,0.88733554,9.171412217453156e-35,3.223384537946086e-33
4930481A15Rik,0.7621282,5.777232098226634e-15,7.905032379010815e-14
Magoh,0.31619164,1.08394622857361e-34,3.802033348248313e-33
Eif3f,0.088481225,5.7652936622212615e-15,7.89660993968934e-14
Eif4ebp1,0.4124155,1.86131628503357e-34,6.50276562164909e-33
Rere,0.30693105,7.100230988337583e-15,9.687294965687606e-14
Cd81,0.26222226,2.1513687362652682e-34,7.486337188591991e-33
Rps23,0.047402713,7.26657140070133e-15,9.90655230601431e-14
Baz1a,0.46533576,2.089290638377058e-34,7.284742934166674e-33
Hmga1-rs1,0.54605,7.45981436668693e-15,1.0162117664014684e-13
Srpk1,0.33667856,2.450018777430482e-34,8.50873122051104e-33
