,logFC,P.Value,adj.P.Val
Ms4a5,-22.923468,0.03732997695854913,0.4608417365650686
Acadvl,-0.19129916,0.05144731133785718,0.5228939283633107
Uba6,-0.42311773,0.03704657343931318,0.45911102612768023
Pdx1,-0.3405578,0.05110420388159617,0.5217306469713917
Nlk,-0.3067745,0.037032408285350836,0.45911102612768023
Dnajb11,-0.19555874,0.05108003953221205,0.5217306469713917
Gm9844,-0.507721,0.036917618174343,0.4581591131198655
Mtcl1,-0.74606353,0.05107042434338926,0.5217306469713917
Purb,-0.1874733,0.03686202420558946,0.45792492773406573
Kif24,-22.412624,0.05115472057882592,0.5217306469713917
Mpzl2,-1.9234016,0.03687268950911643,0.45792492773406573
Plin3,-0.246849,0.050917594049302635,0.5217306469713917
Smarcc2,-0.25820774,0.03677314529345234,0.4573350900508408
Gcg,-0.50027996,0.05088295942783405,0.5217306469713917
Kif1a,-0.7952773,0.036646867541611124,0.456410633103283
Nek3,-0.61864436,0.050827365066485275,0.5217306469713917
Cyp27a1,-2.4450366,0.0366396576163127,0.456410633103283
Thpo,-22.398129,0.050806642331670246,0.5217306469713917
Cox8a,-0.078589395,0.03647395264920266,0.4555485216094089
Rab3d,-0.15260194,0.050578151204063004,0.5209905340615469
Dynlt1a,-0.27137142,0.03636589404645926,0.4553603911540959
Pabpn1,-0.20207973,0.0502969627305027,0.5196170053281152
Cav2,-0.8969561,0.03634602445215303,0.4553603911540959
Swi5,-0.117943466,0.050285455937525515,0.5196170053281152
Nosip,-0.35427746,0.03627712372251597,0.4553603911540959
Gm43714,-22.09019,0.05039849585236888,0.5199214712373086
Edn1,-2.2019417,0.03633337597891477,0.4553603911540959
Skp1a,-0.16266634,0.050223880093380094,0.5194727750918001
Kcnq1ot1,-0.5768299,0.03603412771316711,0.4539266855222119
Trpc1,-0.32102767,0.0501862688408875,0.5194727750918001
Ep300,-0.32749045,0.03593379361346606,0.45363832986310276
Mrps34,-0.18732958,0.049962753753549805,0.5186574951756985
Dmrta2,-1.6250303,0.035992908802830924,0.4539266855222119
Gm36945,-1.2514069,0.04975402270208045,0.517353515351278
Dnajb14,-0.2631105,0.03576796777679385,0.4525201567614099
Mrps18a,-0.1909292,0.04966944715718047,0.5171810849110796
Pgm2l1,-0.5276284,0.03570805368397449,0.45208762780150125
Pla2g12b,-0.42482525,0.04960777315850952,0.5171132160570352
Syp,-0.30631596,0.03563548928219413,0.45208762780150125
Ghrl,-0.44257015,0.04955293045902203,0.517098365176006
Senp7,-0.3477234,0.03560727734600968,0.45208762780150125
Tmem194b,-1.3694181,0.04938760578263426,0.5159859669549535
Acnat1,-23.076176,0.03569370419470236,0.45208762780150125
1110012L19Rik,-0.2317261,0.049308408180010845,0.5157718196115063
Klf11,-0.6085383,0.03552997974817962,0.45208762780150125
Stub1,-0.14854512,0.04924661897121076,0.5157394726943305
Gm16279,-2.4368231,0.03555972889491886,0.45208762780150125
Zbtb3,-1.2407244,0.049188045739188106,0.5157394726943305
Sympk,-0.31426242,0.03542209712166385,0.4517217073432503
Slc37a3,-0.38518324,0.049139481488212025,0.5155391690700597
Pdzd8,-0.28996316,0.03538881123362571,0.4517211650932264
Trp53cor1,-0.66640776,0.048997553470182593,0.5146489314361671
Crlf2,-0.48996103,0.03528085940780577,0.4510073205644401
Rab43,-0.595661,0.04899160494451109,0.5146489314361671
Vgll4,-0.3375186,0.03527080536642609,0.4510073205644401
Rasa4,-0.26843432,0.04897957326238145,0.5146489314361671
Ptpra,-0.2975584,0.035132395605254316,0.4510073205644401
Adgrl3,-1.4237261,0.04889720881980695,0.5145333237068668
Hars2,-0.48485744,0.03511614885321915,0.4510073205644401
Slc25a34,-22.307167,0.04887578247212305,0.5145333237068668
Lrp10,-0.22963075,0.035028548738367846,0.4510073205644401
Fam104a,-0.15968584,0.048634294982836127,0.5133035830230506
Cplx2,-0.16589116,0.03496763671805733,0.4508336610758778
Eci2,-0.18306462,0.04853863750014397,0.513218698429621
Ets2,-0.23570932,0.034877214661857635,0.4502625852220539
Mapre1,-0.20407557,0.048349101069219184,0.5120068236304305
Sdhaf1,-0.2694906,0.034732966602113606,0.4491261384098178
Gm3289,-22.323156,0.04845111552766266,0.5126017177408886
Cbr3,-2.3555424,0.034764237616666034,0.44919996149828834
Cops8,-0.24736543,0.04795103649032045,0.5106930692390311
Dusp16,-0.24258633,0.03464460158976713,0.44839330333776717
Eif1,-0.0534009,0.04784881957068607,0.5104062486905576
1110038F14Rik,-0.25853002,0.034643371647876765,0.44839330333776717
Pebp1,-0.105276234,0.04779768125317656,0.5104062486905576
Pklr,-0.3410324,0.03452020375911658,0.44802329443054334
Ccdc113,-21.759212,0.04783002014033602,0.5104062486905576
Pitpnm1,-0.66091806,0.03449582281405594,0.44802329443054334
Nfatc2,-0.43957603,0.047460407583729144,0.5079304156326871
Actl6b,-0.48353487,0.03446496443514999,0.44802329443054334
Platr19,-22.17478,0.04752757614589577,0.5083396808349522
Paqr8,-0.915121,0.03447157919391478,0.44802329443054334
Bzw2,-0.21211153,0.04736118006067489,0.5077682786423188
Zmynd11,-0.22890538,0.034403743092377766,0.44802329443054334
Tmed3,-0.1782878,0.0472025495864788,0.5073335803566923
Zfp787,-0.30555692,0.03439118751788958,0.44802329443054334
B4galnt3,-22.37678,0.04733395249232384,0.5077682786423188
Cyp20a1,-0.46654534,0.03437936242792089,0.44802329443054334
Aox1,-2.6185713,0.04723427196810309,0.5073642183957675
Ciz1,-0.37634122,0.03433131327602693,0.44802329443054334
Cenpn,-2.8275568,0.047036113252378615,0.5061638813129513
Ephb4,-0.63410836,0.034170438690244165,0.44802329443054334
Ccdc125,-0.614282,0.04682397443461557,0.5048607115923793
Mia3,-0.26629138,0.03415006621349662,0.44802329443054334
Cpt2,-0.19475012,0.04681925084302237,0.5048607115923793
Pi4ka,-0.3651393,0.03406188963861866,0.44769602589337754
RP23-446E13.1,-22.19666,0.04670709988959004,0.5047871256825128
Cpeb4,-0.37943548,0.0340552021444927,0.44769602589337754
Prickle1,-22.102518,0.04657787621198776,0.5046319473941189
Sema4a,-0.30375493,0.03388133192542518,0.44607406833412366
Gpr162,-22.205132,0.04655134192527449,0.5046319473941189
Rpl6,-0.055586845,0.03368362978815069,0.4447200798400992
Zfp108,-1.5114686,0.04642600514586125,0.5044296484430826
9130008F23Rik,-1.4755104,0.03363367839462988,0.4443944589690458
Cyp4f14,-0.52433676,0.04630039013117091,0.5037998487771309
Myg1,-0.29904124,0.033487269389359406,0.44279291571046864
Egln2,-0.1945867,0.04629814649751272,0.5037998487771309
Cryl1,-0.3425428,0.03346241657744584,0.44279291571046864
Mrpl57,-0.15636063,0.04629051884813771,0.5037998487771309
Usp8,-0.3033537,0.033298128463031706,0.4416211407402688
Gm15775,-22.330538,0.0463677583410556,0.5042206790392142
Bnip2,-0.51487434,0.03320798027833481,0.44118088344599454
Kpna6,-0.44902825,0.04619212166351692,0.5037998487771309
Zdhhc7,-0.4333425,0.03316542524289405,0.44118088344599454
Cep104,-0.39711624,0.04611430905352833,0.5037998487771309
Hoxb5,-1.266705,0.03317332391541549,0.44118088344599454
Fzd3,-0.82420963,0.04608874294648244,0.5037998487771309
Anxa2,-0.378843,0.03312818094357195,0.44118088344599454
Fam188a,-0.28462163,0.04596302898602,0.5037998487771309
Spink1,-1.087533,0.033093844674773366,0.44118088344599454
Hist1h2bf,-22.230644,0.04609791345663104,0.5037998487771309
Slc38a11,-0.311176,0.032942183664577476,0.4402549211487821
Rnf144a,-22.177217,0.04588491188718588,0.5036094607008946
Car6,-2.03441,0.032856139535800834,0.4402382233675053
Epn1,-0.15897156,0.04566487473417586,0.5028000273832534
Gm28588,-2.8010375,0.03285491708793951,0.4402382233675053
Fbxw13,-22.551012,0.0458029247456911,0.5034944838432874
Fastkd3,-0.6205402,0.032744623972408356,0.4401632057087266
Tubb5,-0.17478651,0.045594044719730116,0.5027313363029079
Inafm1,-0.35082048,0.03253470372295212,0.43844505254864846
Fkbp4,-0.11368007,0.045537138736151075,0.502653353649738
Cnpy2,-0.16933918,0.032528901882970716,0.43844505254864846
Gm26566,-22.070765,0.045646985905464406,0.5028000273832534
Malt1,-0.828485,0.032431375416863785,0.4377239325657045
Fgd2,-0.19647141,0.045499697025995135,0.5025557359131443
2010320M18Rik,-0.35129362,0.032144626920231324,0.43519070020741535
2210008F06Rik,-22.29232,0.04547182906868435,0.5025557359131443
Ythdf3,-0.291353,0.03208851713872155,0.43504381934154956
Eid2,-0.4720895,0.045217394724842846,0.5013694550391921
Nfat5,-0.27393937,0.03193818651623037,0.43406786670511704
Slc16a6,-0.35322988,0.0449899267498301,0.4999645459670229
Csde1,-0.18966068,0.03187430193155286,0.4335349131913146
Snd1,-0.21323128,0.044980006985216724,0.4999645459670229
Usf2,-0.21808234,0.03187079616102544,0.4335349131913146
Ppp1r11,-0.16249028,0.044967059514153015,0.4999645459670229
Frs3,-0.55142957,0.031820638987067995,0.4335349131913146
Mutyh,-1.8466297,0.044911912879203764,0.4999645459670229
Col4a3bp,-0.29798684,0.03179789739527575,0.4335349131913146
Cacybp,-0.16643798,0.04456990087827056,0.49791917872463354
Kazn,-0.84435207,0.031601469593252475,0.43264990193967134
Gm26737,-1.6183639,0.044446970871436765,0.49717798798456925
Slc50a1,-0.23430376,0.03156803476096128,0.43264990193967134
AI317395,-0.87166744,0.04428934479423145,0.4960978496602098
Bach1,-0.40491,0.03146423287748077,0.43196950340310125
Gm7120,-2.0546336,0.04429394674312122,0.4960978496602098
Tubal3,-0.8252424,0.031450508044262554,0.43196950340310125
Klhdc8b,-0.26904592,0.04416349743571488,0.49558438086706097
Osgepl1,-0.7421444,0.031165985738819978,0.4299239731934715
Npepl1,-0.29055154,0.04414135388770239,0.49558438086706097
Cers4,-0.386732,0.03112851053234938,0.4299239731934715
Cpne8,-2.216585,0.044095282918346045,0.49558438086706097
Zfp930,-1.1148987,0.031058131111605995,0.4299239731934715
Rhov,-0.79989445,0.04396584403431477,0.49558164029186236
Ptbp3,-0.16220954,0.031010550718790667,0.4299239731934715
Rph3a,-22.786537,0.04400006028650019,0.49558438086706097
H2-T22,-0.3295382,0.030989352248286046,0.4299239731934715
Fbp2,-0.18270677,0.04372393910602546,0.49380512976232993
B430219N15Rik,-1.9793739,0.030955428526719245,0.4299239731934715
Hspe1,-0.12280322,0.04353700973224732,0.4930398710040174
Rps15a,-0.06271306,0.0307330981733523,0.42794986862148965
Dbndd1,-1.1188433,0.04318908709063314,0.4912374287661464
Strn3,-0.23985301,0.030558077415338492,0.4266501552958931
Gmps,-0.27220088,0.04308100016905271,0.4909613592547103
Gfi1,-22.821064,0.030719953103607332,0.42794986862148965
Tcaf2,-1.6966518,0.04297699100089824,0.4900938759628713
Rspo4,-0.9765623,0.03056692343467418,0.4266501552958931
Prkar2b,-0.44168425,0.042921735447158736,0.48978159546293537
Efcab12,-1.9299543,0.03045558529287972,0.4257724744246422
Papss1,-0.16534542,0.04290548016640072,0.48978159546293537
Ppfia4,-0.9219426,0.03016507306351059,0.4235168588730187
Lrat,-1.630508,0.042880468336540196,0.48978159546293537
Aco1,-0.41452414,0.030119093721800484,0.4235168588730187
Vcan,-0.46443975,0.04264906574622543,0.48889238901397225
Ctsk,-22.962986,0.03017870862956997,0.4235168588730187
Lcp1,-0.6554503,0.042597452653693704,0.48889238901397225
Spry2,-0.7804652,0.02978027197105842,0.42034435288948563
Gm13710,-2.6489108,0.042645775500544526,0.48889238901397225
Dusp11,-0.24961838,0.02974332051200298,0.4201602663644923
Taf7,-0.37106583,0.04253585297332776,0.4885506825492083
Usp20,-0.5679322,0.029726669434627775,0.4201602663644923
Tagln2,-0.1204898,0.042208956924056296,0.48638557378783037
Padi4,-22.925394,0.029870124897134528,0.42127424142644065
Ndufv1,-0.19360776,0.04179517641576079,0.48447667226527996
Cx3cl1,-0.81910396,0.029716875039728002,0.4201602663644923
Uba1,-0.18693577,0.04175396380799163,0.4843184198005524
Ksr2,-1.1186937,0.02969458341637949,0.4201602663644923
Marcksl1,-0.17370358,0.041470153377777104,0.482939035989183
Hoxb5os,-1.7493066,0.029701110422715764,0.4201602663644923
Raver1,-0.34900478,0.04146130691028466,0.482939035989183
Cdan1,-0.9681075,0.02964703695478124,0.4201602663644923
Snrpc,-0.16738556,0.04144103915536556,0.482939035989183
Ehhadh,-0.71817225,0.029323531955807038,0.4179257315972401
Cyb5a,-0.1720357,0.04142973507257804,0.482939035989183
Blnk,-0.36961067,0.029083348638579747,0.4148390305403912
Chrnb4,-3.0198424,0.041448076851565985,0.482939035989183
Dimt1,-0.45998994,0.028822177457442186,0.41211726969864243
Tff3,-0.1823974,0.041364315023896356,0.482939035989183
Ints9,-0.52896947,0.028735738805958387,0.4115510497449933
Gimap1,-0.25126815,0.0407956543169887,0.47921258911259523
Frk,-0.33124733,0.028725524370548202,0.4115510497449933
Myh7,-1.9338225,0.04071858242109203,0.47862718989020087
Jpx,-1.0700884,0.02843936842334057,0.40863861104118054
Zrsr2,-0.25443146,0.040629776853595874,0.4782230868374014
Triap1,-0.25669214,0.028394748408229,0.40863439376336175
Grina,-0.22986776,0.04055385379177084,0.477962419763332
Cd38,-0.9969344,0.028415821383874582,0.40863439376336175
Apoh,-0.9443231,0.040250565725917405,0.4751553391555821
Fam167a,-0.5079446,0.028310273577165476,0.40811848857385474
Rnmtl1,-0.6360931,0.04018098960100874,0.4751553391555821
Atp6v1h,-0.27742082,0.028236743349884425,0.40808905849166505
Coa7,-0.37314597,0.03978784249667252,0.4727701848174547
Rnf145,-0.29772824,0.028119683941336845,0.4077104094330867
Tagln3,-1.9156251,0.03978576784034693,0.4727701848174547
Chchd7,-0.24742337,0.028086775003019038,0.4077104094330867
Cox6a1,-0.08606275,0.03969305078602884,0.4727701848174547
Rbl1,-0.8877989,0.028077409580483843,0.4077104094330867
Akap6,-0.58991176,0.039519798904571295,0.47268024077781234
Tcea1,-0.2498003,0.028031588613029755,0.4077104094330867
Rnf121,-0.30683678,0.039500037038988745,0.47268024077781234
Tead1,-0.38956907,0.027858180445797697,0.4059301865456077
Cnst,-0.41025922,0.03943398136176359,0.47268024077781234
Tgfbrap1,-0.62276864,0.027812074192419968,0.40559467201941585
Gdi2,-0.1485666,0.03939300267127967,0.47268024077781234
Esam,-0.39613837,0.02777587560518431,0.40540320764942184
Edf1,-0.09909159,0.039304888306318314,0.47268024077781234
Snrpg,-0.17944558,0.02775739905079549,0.40540320764942184
Fam63b,-0.2940017,0.03923028181077087,0.47268024077781234
Pde10a,-1.4664161,0.027734068943627163,0.40540320764942184
Akap7,-0.47829467,0.03910910022316339,0.47202212789948506
Hibadh,-0.23133866,0.0276493061033195,0.4049010467946947
Cstf2,-0.48443428,0.03903562659808851,0.47157760646146485
Ccnyl1,-1.1944796,0.027673893300676235,0.40492366941947
Hmgn5,-0.22483224,0.038929348842323235,0.4711470022080897
Mical2,-0.25474355,0.027593708771684242,0.4048441216163849
Rrp1,-0.15811668,0.03891958885985725,0.4711470022080897
Prickle3,-0.7955824,0.027599343179675016,0.4048441216163849
Rpl8,-0.055883992,0.038842505400687115,0.4707443775215688
Irf2bpl,-0.27285573,0.02753509539286505,0.4048441216163849
Ubr2,-0.30459332,0.03879945840366391,0.47062909570473194
Knstrn,-0.86302656,0.027547141572693286,0.4048441216163849
Glod5,-0.20973787,0.03879232882658039,0.47062909570473194
Cd247,-22.760332,0.027646830323954184,0.4049010467946947
Ube2k,-0.17337403,0.03873405658749509,0.47062909570473194
Adss,-0.2720946,0.02746877702655809,0.4048441216163849
Casc4,-0.49124867,0.038726224599014106,0.47062909570473194
Zfp36l1,-0.71415836,0.027433312021575,0.4048441216163849
Nudc,-0.1701694,0.03852800097676689,0.4695232740393374
Mis18bp1,-1.935503,0.02723034470695854,0.4048441216163849
Pgls,-0.16257225,0.038397079199549156,0.4682525140691723
F3,-0.9894381,0.027101622221608196,0.40462926795321763
Pradc1,-0.51320136,0.03826868762341635,0.4670108663932608
K230010J24Rik,-2.4796212,0.02715282750372239,0.40462926795321763
Clp1,-0.5151981,0.03796169377475283,0.46455490578254277
D17H6S53E,-0.54176235,0.026990236211319057,0.40365908165234876
4833439L19Rik,-0.17824125,0.03786593142756453,0.463802375624524
Vmac,-0.45442775,0.026879019269447586,0.4030134157732201
Mpp3,-1.2353532,0.0378738069209123,0.463802375624524
1810046K07Rik,-3.2177308,0.02686738448546979,0.4030134157732201
Cyb5b,-0.1962232,0.037853456798259424,0.463802375624524
Hba-a1,-22.514387,0.02682943703570961,0.4030134157732201
Aspdh,-1.147125,0.03784795334889513,0.463802375624524
Smkr-ps,-22.726612,0.026820896387605684,0.4030134157732201
Ffar1,-0.336902,0.0377561083091006,0.463802375624524
Sh3rf2,-22.57964,0.026548013691381173,0.40287413177775594
Ube2a,-0.20470509,0.03735069497946478,0.4608417365650686
Lrfn4,-0.62502646,0.026348998588288396,0.4001996129576421
Itgb1bp1,-0.32139122,0.03727019332733161,0.46058305720196796
Eif3k,-0.12853955,0.026220306366498452,0.398934583357989
Lyzl4,-0.5995165,0.037127343412689875,0.4594639477402811
Dzip1l,-1.8690821,0.026283763790391577,0.3995541358897502
Elf3,-0.17507842,0.03708107649104711,0.45921476897615987
Ern1,-0.49713916,0.026046885108937025,0.39732804862790827
Aimp1,-0.18084477,0.036702539931577856,0.4567802650266414
Ccdc112,-0.55332243,0.02601398034279826,0.3971708745125924
Lysmd2,-0.2700409,0.03662485198493563,0.456410633103283
Mycbp2,-0.26651874,0.02591528326943788,0.39600806338594075
Snx25,-0.76932484,0.03655635846441735,0.45625347109034525
Grn,-0.33488303,0.0258840979645478,0.39587576460487256
Samd9l,-0.4217687,0.03644203533534908,0.455473603803762
Ankrd44,-0.2971888,0.025810228901476825,0.3950898540815786
Samhd1,-0.27019665,0.03640706479095799,0.4553603911540959
Ttc17,-0.81073636,0.025787921428505584,0.3950898540815786
Nop9,-0.3930829,0.036403921211771516,0.4553603911540959
Zfp180,-0.6033587,0.025717867427734412,0.39451593897460846
Arih2,-0.40858805,0.036388304323142544,0.4553603911540959
Thrb,-0.658524,0.02571167509197101,0.39451593897460846
Junb,-0.22811095,0.03617233494762115,0.4546898726999617
Prkab2,-0.84911835,0.025671840977218443,0.39451593897460846
Neurod1,-0.14660187,0.036164330150126676,0.4546898726999617
Kif13a,-0.6189827,0.025621196790171746,0.39451593897460846
Psmb1,-0.10607522,0.03606784926998354,0.4540260137689261
Pdgfrb,-22.523191,0.025727836229721805,0.39451593897460846
Clvs1,-1.8466257,0.03601384049164563,0.4539266855222119
Wdtc1,-0.40103617,0.02557929238319844,0.39451593897460846
Cyp2c67,-0.6179036,0.035929406997586226,0.45363832986310276
Itgav,-0.892143,0.025420007710266403,0.3932269326518587
Cep162,-0.46541765,0.0358568329968204,0.45331807644109706
Syap1,-0.38018304,0.02534604733888848,0.3927743297057207
Strap,-0.20691045,0.035691827966291195,0.45208762780150125
Cryba2,-0.19657761,0.02531908932124182,0.3927743297057207
Grrp1,-0.85261405,0.03565516408897648,0.45208762780150125
Cldn34c1,-22.598843,0.02541578451376796,0.3932269326518587
Ankrd2,-2.5519695,0.03563330033129499,0.45208762780150125
Lpcat2,-1.3832706,0.025274485984584143,0.3927042813502185
Abcc3,-0.42707866,0.035575325810921266,0.45208762780150125
Ltbp3,-22.73404,0.025327311198557464,0.3927743297057207
Ranbp1,-0.17040291,0.035396349190996004,0.4517211650932264
Plekha4,-3.2073386,0.025237080048053084,0.39262556301668095
Pigg,-0.85262114,0.035289083581409274,0.4510073205644401
Prkaa1,-0.38623923,0.02507491571126988,0.39098624116605646
Cab39,-0.25111288,0.03523041302710963,0.4510073205644401
Ece1,-0.23825708,0.024968457042938846,0.3900183961027238
Cfl1,-0.11371914,0.03521264042100389,0.4510073205644401
Plekhm1,-0.6029983,0.024903942652172235,0.38970345879485546
Brf1,-0.433241,0.035199749450844225,0.4510073205644401
Ahi1,-0.44655755,0.02484443428656828,0.3894179649692811
Slbp,-0.24391563,0.035156252308438565,0.4510073205644401
Zfp623,-0.9665664,0.024863538194703997,0.3894179649692811
Prdx2,-0.11732807,0.03510825034759592,0.4510073205644401
Apba1,-0.9337314,0.024753901730376643,0.3887628557469028
Psmc2,-0.17789714,0.035091893813718675,0.4510073205644401
Soat1,-0.36197448,0.024727109177196477,0.3887628557469028
Psmd10,-0.26359472,0.034897720427498856,0.4502625852220539
Prkrir,-0.5016285,0.024664231547971243,0.3887215614282499
Tubb4a,-0.5086332,0.03465077709740442,0.44839330333776717
Cat,-0.37627298,0.024619717311939827,0.38871724377602745
Eif6,-0.16474338,0.03460701968740047,0.44839330333776717
Cadps,-0.310521,0.024501088004554118,0.3875688848881219
Commd1,-0.17288737,0.0344931058708192,0.44802329443054334
Rpl10-ps3,-0.10012752,0.024493794376367062,0.3875688848881219
Cd74,-0.955294,0.03444310753851394,0.44802329443054334
Mptx1,-1.3973042,0.02437935006195593,0.3875688848881219
Bin1,-0.3727875,0.03433632707515311,0.44802329443054334
Pet100,-0.24211329,0.02427131311695591,0.38716285942366413
Gulo,-1.0871596,0.03426881792925105,0.44802329443054334
Mylpf,-0.59987295,0.024278920564779937,0.38716285942366413
Epha4,-0.638597,0.034238746900127,0.44802329443054334
Pnrc2,-0.26002154,0.024142848942985164,0.38639552320134635
Hnrnpf,-0.14381573,0.034213537325289686,0.44802329443054334
Papd5,-0.5182738,0.024116926056919334,0.38633249006220916
Tpd52,-0.1251942,0.034150269372588665,0.44802329443054334
Heca,-1.0829844,0.0239937130712073,0.3850607486760967
Gm30074,-0.840842,0.033887718729076144,0.44607406833412366
Myh9,-0.2742712,0.023930818287270658,0.3849082000187049
Dhfr,-0.38514185,0.03379588054265498,0.4455326397419924
Srpr,-0.23429522,0.02388665210034031,0.38474806357404245
Ier2,-0.25783274,0.033734955939794,0.4450633488963963
March7,-0.26314458,0.023844234878427795,0.38441719221890974
Syngr2,-0.22601573,0.033439061914448974,0.44279291571046864
Gatad2b,-0.2655265,0.023808782204564095,0.38441574010176877
Fxyd2,-0.65177304,0.03340893527659437,0.44275657587902933
Sall2,-1.139812,0.02378697033666839,0.38441574010176877
Tmem208,-0.16165265,0.03323982755832793,0.44118088344599454
Sord,-0.33703902,0.02361071998184835,0.3820544956178831
Vps50,-0.26243377,0.03321672307071352,0.44118088344599454
Hunk,-0.6858631,0.02360028224362946,0.3820544956178831
Cdk5rap3,-0.25046042,0.033196959206677985,0.44118088344599454
Oat,-0.2157063,0.023567529970722815,0.3820544956178831
Haghl,-0.3429317,0.03319440572676615,0.44118088344599454
Usp6nl,-0.67012423,0.02354235455950299,0.3820544956178831
E130012A19Rik,-2.2132318,0.0329445866562709,0.4402549211487821
Tmem28,-1.387278,0.023535417627777576,0.3820544956178831
Phb2,-0.16064,0.03286818124726381,0.4402382233675053
Dapk2,-0.5037289,0.02332840079308427,0.3802875576408812
Ttc16,-2.9097648,0.032906092796718626,0.4402549211487821
Acvr2a,-0.71168643,0.023117407565632665,0.3774918694485536
Wdr92,-0.47598428,0.03280386223948526,0.4402382233675053
Cyp2j9,-1.2624749,0.02305278475857354,0.377194214676362
Cct3,-0.16914976,0.03276238963563503,0.4401632057087266
Ogt,-0.25458482,0.023010446216995602,0.377194214676362
Stac,-0.5522086,0.03263516626174179,0.43946189786788387
G630090E17Rik,-1.2106079,0.023013513201452847,0.377194214676362
Stard9,-2.8577592,0.0326716038605831,0.4396156926814906
Sp4,-0.5616599,0.02294004853735864,0.377194214676362
Pak1ip1,-0.22681966,0.032425617774579515,0.4377239325657045
Pttg1ip,-0.34602824,0.022890668901984337,0.377194214676362
Taf13,-0.32991913,0.03223658147678333,0.43576418945501033
Cisd3,-0.2639185,0.0228667671665616,0.377194214676362
Smyd2,-0.3116525,0.03221356746435908,0.43576418945501033
Oas1g,-1.1303234,0.022886982170061652,0.377194214676362
Crybb1,-0.37241572,0.03210902143549706,0.43504381934154956
Rictor,-0.5245765,0.022818446352973955,0.377194214676362
Fa2h,-1.103381,0.03199036897312535,0.43410560151716737
Fance,-0.6516874,0.022801346308612844,0.377194214676362
Sumo2,-0.11575937,0.03196493877519111,0.43409572573140137
Rassf1,-0.43338358,0.022701916289446372,0.37635922165513314
Agpat3,-0.22916499,0.031852774412243115,0.4335349131913146
Nol4l,-0.3975176,0.022669520163559297,0.37635922165513314
Galk2,-0.23844536,0.031732582180632254,0.43328412327913796
Itga3,-0.67622083,0.022647194866022173,0.37635922165513314
Mrps10,-0.2648122,0.03172759373826047,0.43328412327913796
Disp2,-0.29180297,0.02261338867664493,0.3763116280442058
Lsm10,-0.29524532,0.031710110885118555,0.43328412327913796
Aptx,-0.39625221,0.022510526153610457,0.3753106983846267
Mthfd2,-0.23772728,0.03161227303764514,0.43264990193967134
Uba52,-0.17662762,0.02244148050917611,0.37455410144266404
Cd53,-23.088264,0.031611208979674725,0.43264990193967134
Prnp,-0.18657902,0.022352223724283037,0.3744476906642763
Ino80c,-0.48989898,0.03143842906294115,0.43196950340310125
Srrm3,-0.475593,0.02233654421079058,0.3744476906642763
Zfp706,-0.15096524,0.03140306540225997,0.43196950340310125
Lgr4,-0.45253736,0.02230785031397133,0.3744476906642763
Igdcc3,-2.8962152,0.03135945712907208,0.43188067408243236
Shprh,-0.49129823,0.02229967106173891,0.3744476906642763
Plce1,-0.51801646,0.03119291332280636,0.4299239731934715
Ddx55,-0.34391016,0.022212977501320272,0.37425566024036544
Psmc6,-0.19832,0.031168924281683944,0.4299239731934715
Ibtk,-0.33595225,0.022211557060461167,0.37425566024036544
Nol7,-0.17282444,0.031120703195535605,0.4299239731934715
Zmynd8,-0.2927709,0.022197746659008432,0.37425566024036544
Nsmce1,-0.26777098,0.031102313366913003,0.4299239731934715
Tsku,-1.4791306,0.022185278352522878,0.37425566024036544
Bax,-0.13688754,0.03108040896022622,0.4299239731934715
Asic2,-1.703925,0.022053630630898005,0.37336074284852666
Pgs1,-0.2941678,0.0307948493551552,0.4281312402833405
Ly6g6d,-0.73176485,0.02196324292846136,0.37254832816781036
Phgdh,-1.0078906,0.030778997026778214,0.4281312402833405
Hist1h1c,-0.30738872,0.02192854853065971,0.3723192109461672
Dolk,-0.5063881,0.0307059775894513,0.42794986862148965
Rnf4,-0.31763715,0.021885823922798142,0.37226465712082496
Amn,-0.34384632,0.030364082905777422,0.4248312332032059
Tbc1d2,-1.3736284,0.02190415156563666,0.37226465712082496
Itga9,-0.597252,0.030246039827328205,0.4235168588730187
Fra10ac1,-0.43653813,0.021745547167488038,0.37136491775924907
H2-Q10,-1.410624,0.030229682627285297,0.4235168588730187
Pik3r1,-0.22701411,0.021499034657511466,0.3682285926281179
P3h4,-0.62118393,0.030199771138696204,0.4235168588730187
Sos1,-0.4561592,0.02137975223453694,0.36690076759523205
Fam189a1,-1.632204,0.030167569286632872,0.4235168588730187
0610010K14Rik,-0.31617406,0.021341227695301817,0.3665976483768708
Arl3,-0.19805862,0.030138845753225035,0.4235168588730187
Wapl,-0.26739398,0.021286068038407796,0.3660078998424072
Sypl2,-1.18641,0.029912739006143534,0.4215369386968407
Opa3,-0.32452634,0.021272964806957475,0.3660078998424072
Traf4,-0.23659083,0.02969339858032089,0.4201602663644923
Prkg2,-0.49939254,0.021268444565883008,0.3660078998424072
Adgrg4,-0.3451986,0.02961273684050781,0.4201602663644923
Pcdhb20,-1.7473526,0.021285979429645982,0.3660078998424072
Pars2,-1.0815475,0.02961114894438157,0.4201602663644923
Il11ra1,-0.401457,0.02122393347727968,0.3660078998424072
Elp5,-0.27182287,0.02954814053769427,0.4201602663644923
Fmnl2,-0.87513286,0.021143580989916155,0.36566004134634456
Atp5g3,-0.11168874,0.029442032533755453,0.41927458485873953
Zc3h7a,-0.34871134,0.020883912428202568,0.362017669099605
