,logFC,P.Value,adj.P.Val
Cd79b,0.057774287,0.8713418003123985,1.0
Gm9242,0.20211661,0.5081268408597694,0.7368027868989792
Gm13305,0.33358547,0.8715650123236901,1.0
Zmynd10,0.90934026,0.5083294212351657,0.7370357194196012
Fbxl13,0.33310795,0.8717408408062791,1.0
St8sia3os,0.75597256,0.5085105870285302,0.737237566690237
Gm17518,0.08950291,0.871849273126261,1.0
Rab3c,0.58106476,0.5086456317001933,0.7373116956089661
Dtx1,0.2972095,0.8718978332285185,1.0
Tcf24,0.55379474,0.5088081591625686,0.7374864550448547
Zfp664,0.010395204,0.8721872210839208,1.0
Tagln,1.1835104,0.5088919583219133,0.7375197742379408
Rbks,0.014399975,0.872334079611778,1.0
Lypla2,0.050085567,0.5089662186881123,0.7375197742379408
Ino80,0.0152632,0.8727131757585631,1.0
Zfp651,0.3116511,0.5089990224752601,0.7375197742379408
BC051628,0.2972329,0.8729544107480882,1.0
Eif4e3,0.31324518,0.5090491065032305,0.7375315317488063
Cpvl,0.1349577,0.8738402890600574,1.0
Hist2h4,0.22414179,0.5093960611621917,0.7379733703877325
Ccdc138,0.037021067,0.874313405285361,1.0
Fam188a,0.06915542,0.510032596920405,0.7386519553059402
Gm43082,0.29199377,0.8744969019929906,1.0
Txndc16,0.07468197,0.5101719040601784,0.738745190397135
5730420D15Rik,0.10441282,0.8745956087007891,1.0
Dock11,0.06212032,0.5106112626272552,0.7391245237354824
Rnf214,0.0169713,0.8752021081727701,1.0
Grrp1,0.32150614,0.5108039588464146,0.7392816643722652
Efnb2,0.045397274,0.8752111815175234,1.0
Gm13620,0.72380865,0.5108906316661579,0.7393462134784973
Mkrn2,0.015478148,0.875745324693821,1.0
Elmo1,0.08084861,0.5110448107184595,0.7395084369857946
Gm14167,0.05673562,0.8758781688687379,1.0
Ppp1cb,0.032018322,0.5111360175779223,0.7395186264528922
Irs1,0.053960297,0.8767959089018753,1.0
Wdr59,0.11914294,0.5114657447908528,0.7397506851922891
Gm26601,0.051402517,0.8769838712795599,1.0
Mpp7,0.0900584,0.5115423512846315,0.7397506851922891
Gm44066,0.10968514,0.8770542441572832,1.0
Setdb1,0.053925756,0.51155927357013,0.7397506851922891
Doc2g,0.046385154,0.8771247671888664,1.0
Cwf19l2,0.076537326,0.5116331774783521,0.7397506851922891
Ccl17,0.31836724,0.8772540524359509,1.0
Fam20a,0.11264711,0.5117798336533674,0.7398125918555833
Slc3a1,0.0253785,0.8774037585420613,1.0
Gtf3c1,0.059180908,0.5126413793222582,0.7407817579828997
H2-Q1,0.13568336,0.8777000104764918,1.0
Fam228b,0.4693944,0.5128168936797863,0.7409390600961657
Hmx2,0.10373751,0.8780036308979595,1.0
March9,0.12008385,0.5128345637028204,0.7409390600961657
Gm5577,0.1684619,0.8780215302688064,1.0
Iqcb1,0.11677409,0.5130023257644557,0.7409986742280766
Rcbtb1,0.010085099,0.8781874987180591,1.0
Lockd,0.050733544,0.5131226641521438,0.7411115786262532
Adam1a,0.20829332,0.8783563800243807,1.0
Slfn2,0.29934797,0.5131884408524643,0.7411456665927314
Gm14305,0.021544589,0.8784010004570117,1.0
Spg20,0.08524776,0.513279076506236,0.7412156472548349
Wtip,0.04170063,0.878529538172157,1.0
Gm42957,0.3562247,0.5139041856883084,0.7419582122464088
Ffar1,0.31468463,0.8786351069822531,1.0
Cnnm3,0.07550808,0.5140658096248493,0.7419853814611129
Polr3a,0.023750504,0.8786972808971694,1.0
Dclre1c,0.14242527,0.5141076654339334,0.7419853814611129
Neurl4,0.017216228,0.8787735427980556,1.0
4930426I24Rik,1.0101539,0.5145149095584126,0.7424511829257665
Lif,0.0871417,0.878801857940144,1.0
Rasa3,0.070326164,0.5145673723273338,0.742465919526089
Uso1,0.01282367,0.8794020203508667,1.0
Gna15,0.9271536,0.5146588108809926,0.7425368869960332
Trappc3,0.008946535,0.8795481328608601,1.0
Zfp2,0.08851786,0.5148767132410716,0.7426683478441559
Zfp85,0.03181825,0.8795727334107142,1.0
Senp7,0.06893292,0.5149711084971218,0.7426980643728045
Gpatch3,0.033122286,0.8796190516694463,1.0
Fzd1,0.111352645,0.5153711344546313,0.7431375191409892
Ppfia4,0.048961345,0.8799581669350225,1.0
P2rx4,0.075980596,0.5155370026004851,0.7432547170972454
Ccdc40,0.12639984,0.880012527574068,1.0
Was,1.0013679,0.5157087334053805,0.743380327465569
Gm14326,0.04667925,0.8802712687236464,1.0
Rps4x,0.00512987,0.5160561324073923,0.7437204145288884
Mplkip,0.007858815,0.8806464116376085,1.0
Herc4,0.07157001,0.5161467602419065,0.7437676931308752
Gm12511,0.14454399,0.8807424450538708,1.0
Pcgf5,0.06605975,0.5164117119127013,0.7440154160994313
Akap2,0.30884087,0.8808317279637108,1.0
Gm28873,0.4890173,0.5164456863131431,0.7440154160994313
Hist1h2be,0.030585175,0.8809045171743792,1.0
Znrf2,0.050146002,0.516705229574481,0.7441453039921615
4931406P16Rik,0.017777473,0.881099425248214,1.0
Stag3,0.78907156,0.5169520357992514,0.744267506955227
Mllt4,0.00867107,0.8814013588207323,1.0
Tagap1,0.06586172,0.5169594941043363,0.744267506955227
Atp10a,0.21918935,0.8817516516013836,1.0
Ppp3cc,0.27319655,0.5170999396784799,0.7444087195846586
Cyyr1,0.037604515,0.8819257182162662,1.0
Agap1,0.042151153,0.5173467102608279,0.7444807010280483
Mboat4,0.09902488,0.8819482991018379,1.0
Wsb1,0.051788095,0.5173617664004169,0.7444807010280483
Ppt2,0.010877125,0.8824201323292603,1.0
Sh3rf1,0.053090163,0.5175241542254976,0.744544293694456
Ulbp1,0.10160738,0.8825209750089538,1.0
Brf1,0.06979072,0.517527301186678,0.744544293694456
Aldoa,0.0058590462,0.8825623126013615,1.0
Rock2,0.040789064,0.5175330647856246,0.744544293694456
Gm561,0.009645116,0.8830870523571777,1.0
Pou3f1,0.7081073,0.5175889012113861,0.7445636674023975
Psd4,0.027536914,0.8834203507217551,1.0
Slamf1,0.53244317,0.5176677642340333,0.7446161595223596
Sepn1,0.051860563,0.8836865153144438,1.0
Galnt7,0.04004524,0.5177226575065945,0.7446341676512839
Fam101b,0.012241934,0.8838341071691274,1.0
Fbxl22,0.22861348,0.5179316417083142,0.7447518811668608
Rdh13,0.01694325,0.8840221535207573,1.0
Mfap5,0.98869336,0.5180035410945545,0.744794323977631
Znrd1as,0.015291277,0.8844554370012994,1.0
Ell3,0.13633297,0.5184288204205072,0.7452228761758343
Pcbp4,0.03624745,0.8845076189702488,1.0
Pdpk1,0.04872568,0.5186812140813131,0.7454637257749991
Gm15540,0.2002778,0.8845711013191973,1.0
Wdr83,0.045848604,0.5189315456797707,0.7455588819626017
Perp,0.0071345186,0.8850263090589104,1.0
Tab1,0.06754276,0.5189392439481073,0.7455588819626017
Lrrn4,0.19377592,0.8852190727763691,1.0
Trit1,0.05154252,0.5190027120236518,0.745559932836723
AI854703,0.07119784,0.8856461834626361,1.0
Btbd3,0.08783506,0.5194106923102514,0.7459630676665616
Dnmt3aos,0.22196943,0.8856502311448889,1.0
Spast,0.052474048,0.5194723418301409,0.7459906401063222
Pym1,0.010608858,0.8857396633695267,1.0
Slx4ip,0.08867165,0.519541124633063,0.7460229276270458
Map7d2,0.16059998,0.8860093469764597,1.0
Slc10a5,0.24924281,0.5201564274411077,0.7466679381982181
Chmp7,0.013464088,0.8862094311143351,1.0
Fam136b-ps,1.0020062,0.5202733851644726,0.7467748262268461
Vac14,0.015310697,0.8862171336127733,1.0
Acer1,0.075043716,0.5203337746616897,0.7468005081778727
Ankdd1b,0.29330114,0.8866835826667089,1.0
Cbll1,0.056111846,0.5207751032132182,0.7471631617650136
Gm16432,0.19560243,0.886772459814154,1.0
Osbp,0.06520753,0.5207815062011554,0.7471631617650136
Gm12981,0.096022055,0.8869978170867822,1.0
Fermt1,0.022232484,0.5208716502308972,0.7471631617650136
Gm29629,0.15934205,0.887382827897427,1.0
Arih1,0.04373579,0.5208727381874787,0.7471631617650136
Fhod1,0.012312508,0.887395079595797,1.0
Gm17344,0.9932853,0.5212394766015911,0.7475406013559961
Gm16861,0.10962801,0.88753606649162,1.0
Vpreb1,0.3039574,0.5213606407319857,0.7475851679614846
Sde2,0.009566187,0.8878728364698265,1.0
Mynn,0.07834542,0.5213909872267658,0.7475851679614846
Gsta2,0.07432896,0.8886458123591053,1.0
Abhd5,0.08704489,0.5215512963063323,0.7477242904264321
Dgkd,0.010737563,0.8887432264896086,1.0
Zfp658,0.27530643,0.5215937231418142,0.7477242904264321
Ints8,0.014742845,0.8888002955158556,1.0
Lrrd1,0.4023564,0.5216156647321248,0.7477242904264321
0610025J13Rik,0.06549929,0.8890149481927446,1.0
Creb3l4,0.107586,0.5220226353887861,0.7480561167818905
Gm37986,0.059898958,0.8901142584228965,1.0
Cort,0.980316,0.5222288945592937,0.7481551605333697
A730090N16Rik,0.19180043,0.8903858760561552,1.0
Tm2d1,0.046053503,0.522256834590727,0.7481551605333697
Nfkbib,0.01077822,0.8904427902893305,1.0
Pard6b,0.08373806,0.5223605058966545,0.7482308030570414
Gm11973,0.0968554,0.8905068893464194,1.0
BC017158,0.07859718,0.5228001969302154,0.7486915605606378
Zfp791,0.28224298,0.8908618090277647,1.0
Lrrc16b,0.26414108,0.5228016923484656,0.7486915605606378
Phyh,0.0069233347,0.8908943335976585,1.0
Fip1l1,0.034890536,0.5236121231943389,0.7495450546794664
Klhl25,0.029794687,0.8915905985737054,1.0
Gpatch1,0.07245799,0.5236241471265901,0.7495450546794664
Ribc1,0.025333961,0.8919615934043807,1.0
Ap1s2,0.22308733,0.5237707929642547,0.7495450546794664
Slco4a1,0.030044302,0.8924660295230354,1.0
Zfp26,0.09575858,0.5239783944626948,0.7497153990517157
Gm38102,0.17658614,0.8925236481392029,1.0
Sh2d5,0.7428919,0.5239859176664867,0.7497153990517157
Fam229b,0.039972723,0.893779618254539,1.0
Rps6ka2,0.4382195,0.5244940127709946,0.7501698780183724
Clybl,0.010154377,0.8941082036593386,1.0
Nmnat3,0.062479317,0.5245045389408675,0.7501698780183724
Glod4,0.0063561886,0.8947455071517939,1.0
Pld4,0.94636166,0.5245284194104536,0.7501698780183724
Tex40,0.17950979,0.89491218307776,1.0
Trip10,0.06668339,0.5245614921680494,0.7501698780183724
1700058P15Rik,0.09002327,0.8952950816238765,1.0
Plcb1,0.25534,0.5246023804113003,0.7501698780183724
Atxn2,0.0089960275,0.8952998618952162,1.0
Cep162,0.0712355,0.524947800131847,0.7506027413927541
Clcn1,0.15635991,0.8953667331373601,1.0
B4galnt2,0.05547852,0.5253584128313339,0.7510297875960741
Gm6741,0.18450022,0.895483789756418,1.0
Cemip,0.26221102,0.5254174135723061,0.7510297875960741
Ilkap,0.006680521,0.8955995798024906,1.0
Atad3aos,0.24556588,0.5256465748275474,0.7512351382111654
Dis3l,0.01855473,0.8956842907976764,1.0
Gstp2,0.066417865,0.5259827203485906,0.7515932952257102
Myo18b,0.18841462,0.89714527236745,1.0
Tfcp2l1,0.10704301,0.526335315243333,0.7520359781096911
Gm29590,0.039642714,0.897452635545122,1.0
Depdc1b,0.22587076,0.5267841678811149,0.752514122370525
Sel1l,0.00874621,0.8974731535423003,1.0
Tanc2,0.23538633,0.5267984256189722,0.752514122370525
Eci3,0.044315733,0.8983080639363656,1.0
Ctsk,0.69884974,0.5270011748494465,0.7526813756200686
Pigg,0.021786217,0.8986464292360274,1.0
1700040L02Rik,0.07208476,0.5271462305085227,0.7527661879348504
Pirb,0.13868327,0.898797690139689,1.0
Ltbp2,0.6037332,0.5273426104935508,0.7529854305844778
Ston2,0.051334564,0.8989146490853627,1.0
Rnf170,0.06383543,0.5274786128880088,0.7531184322620229
Surf6,0.013361291,0.8990203974568187,1.0
Spns3,0.3626127,0.5278870035552483,0.7533520252515079
Dubr,0.16276795,0.8994289807202946,1.0
Zbtb48,0.08769724,0.52832828715354,0.7537191906274685
Arl6,0.03315711,0.8996658063832882,1.0
AA672651,0.9663839,0.5289312114540405,0.7543955992924157
Themis3,0.0440211,0.8997627915545031,1.0
Rabgef1,0.085588016,0.5290334817575708,0.7544802284471508
Helq,0.025006032,0.8999412719249981,1.0
2700016F22Rik,0.23358956,0.5291572706961811,0.7545173389033426
4930452B06Rik,0.11677431,0.9000828291707228,1.0
Herc6,0.24444222,0.5292531030834038,0.7545484975243109
Ddhd2,0.010626633,0.9001906898687522,1.0
Cog6,0.069275126,0.5293874963732963,0.7546176568598261
Zswim4,0.03400272,0.9002036443265908,1.0
Dach2,0.213185,0.529486905845854,0.7546981423010132
Snapc4,0.01870252,0.900402180164759,1.0
A430105J06Rik,0.21663661,0.5305534064042008,0.7559730001411676
Cbr1,0.00570915,0.9009489527022503,1.0
Cebpa,0.04619517,0.530685897524009,0.7560750955176027
Cdk19os,0.25500777,0.9011950650907964,1.0
Lbp,0.39523086,0.5311487138896624,0.7563919245691278
Mtif2,0.008508101,0.9016360579897423,1.0
Oxr1,0.059925947,0.5312011761738229,0.7564053374039859
Edc4,0.01368092,0.901690531576407,1.0
A230005M16Rik,0.958512,0.5317590290878477,0.7569544393819441
Hist4h4,0.023579543,0.9018544452964716,1.0
Eml5,0.47680587,0.5319177897501243,0.7570789151272649
Fgfr4,0.016380923,0.9018619542694184,1.0
Ehbp1l1,0.32044578,0.531932701592007,0.7570789151272649
Fcrl1,0.16477083,0.9020735583253177,1.0
Btc,0.08781062,0.5319935062394286,0.7571041371190055
Fstl3,0.067619674,0.9022213942622874,1.0
Mmrn1,0.9588549,0.5320841849750197,0.7571378166430236
Map2,0.10074212,0.9023849952758887,1.0
Lamp3,0.20865493,0.5321667462042975,0.7571378166430236
S100b,0.12383588,0.9025200531935244,1.0
2310043O21Rik,0.5999415,0.532189512955934,0.7571378166430236
Ror2,0.01888921,0.9027382623813058,1.0
Kctd10,0.054448526,0.532591062255724,0.7574886858783586
Apbb1ip,0.0537819,0.9031154017256959,1.0
Zfp160,0.093476795,0.5325969382716709,0.7574886858783586
Htt,0.009966059,0.9035125277222245,1.0
Tcea1,0.033319317,0.5326730821044932,0.7574886858783586
Chchd3,0.0041498155,0.9036529397347328,1.0
Cul3,0.039868817,0.532785797855117,0.7575568270659415
Hoga1,0.03305692,0.9036918139824337,1.0
Hgf,0.3602375,0.5328517731103457,0.7575893372870636
Pard6g,0.023194652,0.9038303280781621,1.0
Ptprj,0.109617814,0.5331263880076116,0.7577958437642771
Barx2,0.020205714,0.903924025262789,1.0
Gm26532,0.6851525,0.5335925668078576,0.7583245169522925
Hyls1,0.024167217,0.9040046756527789,1.0
Gcc1,0.11132666,0.5337652337399422,0.7583971905329887
Ift80,0.029005485,0.9043640722468391,1.0
Zfp105,0.2658893,0.5340228830546725,0.7586405920711204
Rbsn,0.014228518,0.9054084287510105,1.0
Epha1,0.08248447,0.5341261479157622,0.7587259556481843
1700037C18Rik,0.019689644,0.9062672366438297,1.0
Nat9,0.05489223,0.5341789425921661,0.7587396183456301
Tnfaip8l2,0.15088743,0.9063080222564048,1.0
Dnhd1,0.22513862,0.5343777994604118,0.7589607265754317
Ten1,0.004459038,0.9065790758129347,1.0
Zfp251,0.15712477,0.5348713745748239,0.7595389628608792
Cdk5r1,0.05054069,0.9072322128994286,1.0
BC049762,0.20011443,0.5350986828587868,0.7598003518000533
Tbc1d25,0.022718042,0.9074143436175865,1.0
C1qtnf1,0.37806737,0.535376000759817,0.7600272262655443
Grifin,0.23808123,0.9076453164191893,1.0
Sybu,0.8893559,0.5354630447605957,0.760072058608881
Hsf2bp,0.15570238,0.9079403041548608,1.0
Zfp93,0.113403186,0.5356932746971825,0.7602760391094806
Scml2,0.04060034,0.9079789197239174,1.0
Stk24,0.04671559,0.5358692840173112,0.7604243210857857
Tmem45a2,0.2089341,0.9085583332444966,1.0
1110002L01Rik,0.09938947,0.5360388125656497,0.7605821601304934
Apol10b,0.23284361,0.9096476467915849,1.0
Tslp,0.21702787,0.5360902609391256,0.7605937474150859
Alkbh7,0.007381635,0.9097387358158994,1.0
AI429214,0.48115146,0.5364263227872432,0.7608523383932229
Ceacam10,0.012430446,0.9099625796045672,1.0
Chrm1,0.27450976,0.5366223336062693,0.7609414029627436
Nbeal1,0.009385877,0.9103387822395046,1.0
Adrb2,0.43013945,0.5367338218328439,0.7609538887509937
Xrcc4,0.015696755,0.9103875688556429,1.0
Tigd2,0.03682759,0.5369032234554223,0.7611326513215663
Tdrd7,0.015621439,0.9103911296049731,1.0
Anapc4,0.057774857,0.537117611413118,0.7613751540987918
Mustn1,0.06690408,0.9105091220781443,1.0
Ajuba,0.16915007,0.5379556733583051,0.7621327836121812
Eml2,0.0145562375,0.9106777178798356,1.0
Ugt1a1,0.5367799,0.538146437233377,0.7623415833536585
Fdxr,0.0111336885,0.9107090687977701,1.0
Gm15859,0.35281476,0.5384121502077986,0.7626565142351802
Dusp28,0.011819128,0.910957108265696,1.0
Gm44037,0.94664204,0.5387543584676453,0.7629896339013461
Cage1,0.03149714,0.9112698384153679,1.0
Ubald1,0.045959823,0.5388009089389689,0.7629896339013461
1110006O24Rik,0.03135083,0.9112854662434775,1.0
Tbc1d9,0.08493364,0.539018325031253,0.7630845908140022
Gm5108,0.20150657,0.9116191079995987,1.0
Enpp1,0.07767491,0.5390752065865173,0.7631036414809785
Lin52,0.022487082,0.9121602573181542,1.0
Cetn2,0.038326055,0.5394509868891595,0.7635125799454897
Thegl,0.1497273,0.9124586939270285,1.0
Zeb1,0.9578122,0.5395793847866743,0.7636328041279076
Gm15873,0.06855032,0.9126213394539605,1.0
Lsmem1,0.94633484,0.5398329351624784,0.7638686021104947
4933429H19Rik,0.07887092,0.9128322430230831,1.0
BC048546,0.3125779,0.5400170987151768,0.7640676711531241
Lipt1,0.013968808,0.9128376615768435,1.0
Uba7,0.13920282,0.5401382659559104,0.764177582130522
Ppm1e,0.12406137,0.9132634591443145,1.0
Psd,0.9444044,0.5406820411709654,0.7647621949048113
Vps50,0.01009879,0.9133924970699597,1.0
Arhgap28,0.9358173,0.5407858837833064,0.7648300335240485
Mylpf,0.01474491,0.9144645757502117,1.0
Eif2s2,0.017574111,0.541035813436894,0.7650535443521498
Plaa,0.007398277,0.9144856688519055,1.0
Prdm11,0.17821565,0.5410621663465838,0.7650535443521498
Ptpn7,0.14499119,0.9154425859049713,1.0
Klhl32,0.2838336,0.541609939625282,0.7657048647654933
Fbxo44,0.030142086,0.9162522724019962,1.0
Tsc2,0.06810143,0.5418092770944033,0.7658983029486864
Cep57l1,0.010452008,0.9163285734115727,1.0
Atl2,0.045297246,0.5418519426886648,0.7658983029486864
Dzip1,0.09120212,0.9168070881583906,1.0
BC068281,0.14723475,0.5421031533848737,0.7658983029486864
Fam76a,0.008848974,0.9169231738367883,1.0
Akr1d1,0.3148143,0.5421590270370015,0.7658983029486864
Ccdc71,0.00904223,0.9169307372200588,1.0
Osgin1,0.28533193,0.5422557247048043,0.7658983029486864
Bloc1s2,0.004762359,0.9176413345313147,1.0
Uggt2,0.24528505,0.5422588304320084,0.7658983029486864
Fam69a,0.013684785,0.9176764739363934,1.0
Gm26802,0.24292105,0.5423409137334493,0.7659372239040347
Ccnt1,0.0064927465,0.9182273515654389,1.0
Itga7,0.9501472,0.5426285005004621,0.766216676451154
Gm20635,0.06760334,0.9182445639939936,1.0
Gm10645,0.32072586,0.5433970966562315,0.7668741711805297
Ffar2,0.04975231,0.9182556153653407,1.0
Polk,0.103227586,0.5434510142703042,0.7668886753209713
Gm16586,0.008527346,0.9182787307488585,1.0
Mss51,0.17208429,0.5439647976031866,0.7674288205106614
Podxl,0.06174051,0.9183400348396737,1.0
Cnbd2,0.23966798,0.5447225245089011,0.768189464986351
Ric8,0.008857069,0.9186078320041092,1.0
Tap2,0.11646595,0.5452168729550435,0.7688249164210383
Ccdc32,0.0096203815,0.9188297895469137,1.0
Tmem106a,0.11939781,0.5454723881397482,0.7690618001267487
Sugct,0.08873929,0.9188671285857232,1.0
2410018L13Rik,0.3658538,0.545691477104586,0.7692472587164199
Ap1b1,0.008609134,0.9189651652731066,1.0
Comp,0.7454526,0.5458784744949479,0.7693874263955501
Tomt,0.18494692,0.9191996634463461,1.0
Bricd5,0.3468548,0.5461423294625818,0.7696975824561674
Mroh1,0.013856499,0.9192064139584268,1.0
Rpusd1,0.085684426,0.5462412013162439,0.7697449694979452
Gm37584,0.070467226,0.9194082377709312,1.0
Mfap1a,0.053194195,0.5463376462380127,0.7697876409028702
Mdfi,0.14220035,0.9195524400858684,1.0
Gm29340,1.066966,0.5467054509015538,0.7701533780266758
Bbs5,0.021241894,0.9197534959345661,1.0
Kansl1l,0.0821342,0.5467286969147431,0.7701533780266758
Tmem45b,0.004507953,0.9199410815180528,1.0
Plec,0.051497135,0.5480499948432738,0.7716011357863723
Abcb10,0.016649272,0.9199760029250756,1.0
Anapc15-ps,0.521925,0.5481578526819514,0.7716011357863723
Phf20l1,0.008659474,0.9200462149025643,1.0
Gm5093,0.1034031,0.5481977435507674,0.7716011357863723
Ddit4,0.0066521293,0.9202383533665193,1.0
Dynlt1b,0.3089212,0.5482761255765867,0.7716011357863723
Srl,0.019672075,0.920293414195541,1.0
Slc30a7,0.060348004,0.5483669142221244,0.7716011357863723
Gm10614,0.027789552,0.9211040052879388,1.0
H2-Oa,0.9405266,0.5488248838319878,0.772078383856456
