"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Ckb",95.8891157826537,0.771284727826791,0.252125010345321,3.05913612763132,0.00221976260753642,0.21148867003127
"Rps2.ps6",971.279303638885,-0.248023644104925,0.0812938495789653,-3.0509521370864,0.00228116935546248,0.214598894921285
"Oas1f",118.845490524954,-0.588623180068238,0.194437876989767,-3.02730717482179,0.00246743080453352,0.216112904948798
"Pdia4",841.094552286809,0.284727525669459,0.0936523064995555,3.04026175448023,0.00236372619455563,0.216112904948798
"Clec2h",507.454778784232,-0.352278688909305,0.115918416044748,-3.0390226240955,0.00237347029447116,0.216112904948798
"Pde2a",327.553057135376,-0.422313537210275,0.139341770742574,-3.03077487073474,0.00243927049185394,0.216112904948798
"Cotl1",816.014585397238,0.234901645164225,0.0773822128461816,3.03560258261362,0.00240055547379781,0.216112904948798
"Ppic",244.281614428214,0.440454363254863,0.145350085573824,3.03029999271073,0.00244310940058358,0.216112904948798
"Capn9",489.642081187008,0.316420100322167,0.105200751694986,3.0077741387208,0.00263168647197444,0.227880124050514
"Rps27rt",1172.65234693633,-0.211214455693853,0.0707392408977674,-2.98581739093159,0.00282821474642717,0.242146026604213
"Jun",747.592436494524,0.306187320126771,0.102847625063199,2.97709665088155,0.0029099225934275,0.246373446243529
"Ppa1",1271.118937468,0.213547761966203,0.0720175220474105,2.96521951735052,0.00302467017287199,0.25327457931082
"St6gal1",69.7775419010909,-0.763730418795211,0.260967026791265,-2.92653990883715,0.00342755526652757,0.283890990553696
"Fam221a",182.877807235019,-0.595285124818587,0.203874967165608,-2.91985393348972,0.00350195482152006,0.286252396999385
"Prr15",122.357757270521,-0.641889606423293,0.220031573807966,-2.91726135169813,0.00353119754828638,0.286252396999385
"Creb3l3",58.0951477124391,2.31361697975599,0.798486209207222,2.89750399327882,0.00376144949681606,0.301707843849878
"Dhrs4",531.061669280918,0.286590165249499,0.0990701749792213,2.89279962722997,0.00381824798763259,0.303073434018337
"Tubb4b",1234.20253129199,0.252951032095067,0.0878839189750164,2.87824024059482,0.00399900468309523,0.308382434361959
"Fabp5",206.338042510396,0.457470402329455,0.158973823553383,2.87764609357741,0.00400654343856088,0.308382434361959
"Abhd17a",491.201499640658,0.294852211067256,0.102409285547397,2.87915504430301,0.00398742249558097,0.308382434361959
"Acadl",393.10993550002,0.366514045879393,0.128303221744667,2.85662387035597,0.00428172896203758,0.326267746907263
"Snhg6",374.903136087083,-0.372420229225384,0.131084187861106,-2.84107667982039,0.0044961500102069,0.333617025745163
"Fam213a",477.294852171624,-0.324548480317268,0.114272420899122,-2.84012955850278,0.00450952147660785,0.333617025745163
"Sepp1",223.287093805262,-0.402116002928058,0.141456021344277,-2.84269272602673,0.00447341757162753,0.333617025745163
"Grcc10",294.791104252521,-0.398579609770702,0.140923959525119,-2.82833104543629,0.00467913925234748,0.342836933681613
"Dynlt1c",347.230786103468,-0.331031259218092,0.117605218208104,-2.81476676172929,0.00488126465774506,0.354240349447784
